tick,exp_id,t_ms,run,ts,st,lt,rt,kp,ki,kd,lp,lpr,y,yr,el,er,ed,dl,dr,cl,cr,la,ra,lse,rse,lso,rso,lc,rc,cd,cde,cdi,cdo,L,R,pwm_max,miss,lost,sensor_count,sensor_score,sensor_state,s1,s2,s3,s4,s5,s6,s7,s8,raw_line
14152,0,0.0,0,0.0,0.0,0.0,0.0,1.5,0.0,0.12,0.0,0.0,2.931426,-0.571396,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=14152 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=2.931426 p=-1.451425 r=6.103705 yr=-0.571396 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=52 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=1.500000 aki=0.000000 akd=0.120000 ok=52 fail=0 rx=6 txdrop=0
19870,0,0.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=19870 exp_id=0 t_ms=0 run=0 ts=18.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.500000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=0 rc=0 cd=0 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.000000 lpr=0.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=60 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=120 txdrop=0
20069,0,0.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,"TRK tick=20069 exp_id=0 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0CMD #EXP=RUN,41,15000!"
20662,41,293.0,1,18.0,1.8,0.973,0.973,0.5,0.004,0.0,0.0,0.0,-0.001,-0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.973,0.973,26.0,26.0,0,0,0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=20662 exp_id=41 t_ms=293 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.973 rt=0.973 la=0.000 ra=0.000 lse=0.973 rse=0.973 lso=26.000 rso=26.000 lc=0 rc=0 cd=0 cde=0.000 cdo=0.000 lp=0.000 lpr=0.000 y=-0.001 yr=-0.002 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=26 R=26 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
20959,41,590.0,1,18.0,1.8,1.32,1.32,0.5,0.004,0.0,2.5,2.5,1.648,25.65,0.25,0.25,0.0,0,0,0,0,0.25,0.25,1.07,1.07,25.998,26.01,564,562,2,-2.0,0.0,-0.002,25.0,26.0,0.0,0.0,0.0,1,-2.5,left_bias,0,0,0,0,0,0,1,0,TRK tick=20959 exp_id=41 t_ms=590 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.320 rt=1.320 la=0.250 ra=0.250 lse=1.070 rse=1.070 lso=25.998 rso=26.010 lc=564 rc=562 cd=2 cde=-2.000 cdo=-0.002 lp=2.500 lpr=2.500 y=1.648 yr=25.650 el=0.250 er=0.250 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=25 R=26 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=1 s8=0 rx=152 txdrop=0
21263,41,894.0,1,18.0,1.8,1.676,1.676,0.5,0.004,0.0,0.9,1.5,3.197,12.261,0.25,0.25,0.0,0,0,0,0,0.25,0.25,1.426,1.426,24.105,24.206,1453,1432,21,-21.0,0.0,-0.025,24.0,24.0,0.0,0.0,0.0,1,-1.5,left_bias,0,0,0,0,0,1,0,0,TRK tick=21263 exp_id=41 t_ms=894 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.676 rt=1.676 la=0.250 ra=0.250 lse=1.426 rse=1.426 lso=24.105 rso=24.206 lc=1453 rc=1432 cd=21 cde=-21.000 cdo=-0.025 lp=0.900 lpr=1.500 y=3.197 yr=12.261 el=0.250 er=0.250 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=24 R=24 s1=0 s2=0 s3=0 s4=0 s5=0 s6=1 s7=0 s8=0 rx=152 txdrop=0
21559,41,1190.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,0.9,1.5,3.727,6.284,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.8,1.8,28.963,29.277,2285,2252,33,-33.0,0.0,-0.04,28.0,29.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=21559 exp_id=41 t_ms=1190 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.000 ra=0.000 lse=1.800 rse=1.800 lso=28.963 rso=29.277 lc=2285 rc=2252 cd=33 cde=-33.000 cdo=-0.040 lp=0.900 lpr=1.500 y=3.727 yr=6.284 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=28 R=29 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
21862,41,1493.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,0.9,1.5,3.771,0.877,0.25,0.25,0.0,0,0,0,0,0.25,0.25,1.55,1.55,20.965,25.685,3206,3177,29,-29.0,0.0,-0.035,20.0,25.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=21862 exp_id=41 t_ms=1493 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.250 ra=0.250 lse=1.550 rse=1.550 lso=20.965 rso=25.685 lc=3206 rc=3177 cd=29 cde=-29.000 cdo=-0.035 lp=0.900 lpr=1.500 y=3.771 yr=0.877 el=0.250 er=0.250 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=20 R=25 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
22159,41,1790.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,0.9,1.5,-0.71,-66.423,0.25,0.25,0.0,0,0,0,0,0.25,0.25,1.55,1.55,26.52,26.056,3976,4028,-52,52.0,0.0,0.062,26.0,26.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=22159 exp_id=41 t_ms=1790 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.250 ra=0.250 lse=1.550 rse=1.550 lso=26.520 rso=26.056 lc=3976 rc=4028 cd=-52 cde=52.000 cdo=0.062 lp=0.900 lpr=1.500 y=-0.710 yr=-66.423 el=0.250 er=0.250 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=26 R=26 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
22462,41,2093.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,0.9,1.5,-5.227,-58.48,0.25,0.0,0.25,0,1,0,0,0.25,0.0,1.55,1.8,26.491,28.414,4833,4947,-114,114.0,0.0,0.137,26.0,28.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=22462 exp_id=41 t_ms=2093 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.250 ra=0.000 lse=1.550 rse=1.800 lso=26.491 rso=28.414 lc=4833 rc=4947 cd=-114 cde=114.000 cdo=0.137 lp=0.900 lpr=1.500 y=-5.227 yr=-58.480 el=0.250 er=0.000 ed=0.250 dl=0 dr=1 cl=0 cr=0 L=26 R=28 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
