tick,t_s,run,el,er,ed,lc,rc,cd,yaw_deg,sensor_score,sensor_state,forward_ds,path_s,traj_x,traj_y,sensor_y_accum
68241,6.621,1,0.0,0.0,0.0,22828,23263,-435,-75.613,0.0,line_missing,0.0,1.2085,1.0223972028330452,-0.5669821643131013,-0.113625
68537,6.917,1,0.5,0.0,0.5,23592,23886,-294,-80.257,0.0,line_missing,0.074,1.2825,1.034920155803704,-0.639914843195031,-0.113625
68840,7.22,1,0.0,0.5,-0.5,24321,24488,-167,-83.633,0.0,line_missing,0.07575,1.35825,1.0433205690508665,-0.7151976138485936,-0.113625
69137,7.517,1,0.5,0.0,0.5,25148,24885,263,-83.699,0.0,line_missing,0.07425,1.4324999999999999,1.0514696297290653,-0.7889990725744416,-0.113625
69440,7.82,1,0.5,0.0,0.5,25843,25560,283,-84.198,0.0,line_missing,0.07575,1.5082499999999999,1.0591272748735303,-0.864361019011894,-0.113625
69736,8.116,1,0.0,0.0,0.0,26382,26207,175,-84.429,0.0,line_missing,0.0,1.5082499999999999,1.0591272748735303,-0.864361019011894,-0.113625
70039,8.419,1,0.5,0.0,0.5,27128,26890,238,-84.331,0.0,line_missing,0.07575,1.5839999999999999,1.0666099627691932,-0.9397405379932201,-0.113625
70336,8.716,1,0.5,0.5,0.0,27621,27377,244,-84.637,0.0,line_missing,0.1485,1.7325,1.080489572868718,-1.0875904836255577,-0.113625
70639,9.019,1,0.0,0.0,0.0,28026,27758,268,-84.501,0.0,line_missing,0.0,1.7325,1.080489572868718,-1.0875904836255577,-0.113625
70936,9.316,1,0.0,0.0,0.0,28589,28260,329,-84.783,0.0,line_missing,0.0,1.7325,1.080489572868718,-1.0875904836255577,-0.113625
71239,9.619,1,0.0,0.5,-0.5,29298,28923,375,-84.603,0.0,line_missing,0.07575,1.80825,1.0876143289345057,-1.1630046755989722,-0.113625
71535,9.915,1,0.0,0.0,0.0,29924,29229,695,-84.71,0.0,line_missing,0.0,1.80825,1.0876143289345057,-1.1630046755989722,-0.113625
71839,10.219,1,0.0,0.0,0.0,30525,29822,703,-84.716,0.0,line_missing,0.0,1.80825,1.0876143289345057,-1.1630046755989722,-0.113625
72135,10.515,1,0.0,0.0,0.0,31101,30383,718,-84.939,0.0,line_missing,0.0,1.80825,1.0876143289345057,-1.1630046755989722,-0.113625
72438,10.818,1,0.0,0.0,0.0,31680,31089,591,-84.805,0.0,line_missing,0.0,1.80825,1.0876143289345057,-1.1630046755989722,-0.113625
72735,11.115,1,0.0,0.0,0.0,32300,31609,691,-84.845,0.0,line_missing,0.0,1.80825,1.0876143289345057,-1.1630046755989722,-0.113625
73038,11.418,1,0.0,0.0,0.0,32897,32295,602,-84.877,0.0,line_missing,0.0,1.80825,1.0876143289345057,-1.1630046755989722,-0.113625
73335,11.715,1,0.0,0.0,0.0,33485,32888,597,-84.833,0.0,line_missing,0.0,1.80825,1.0876143289345057,-1.1630046755989722,-0.113625
73638,12.018,1,0.0,0.0,0.0,34182,33506,676,-84.968,0.0,line_missing,0.0,1.80825,1.0876143289345057,-1.1630046755989722,-0.113625
73934,12.314,1,0.0,0.0,0.0,34848,34143,705,-85.006,0.0,line_missing,0.0,1.80825,1.0876143289345057,-1.1630046755989722,-0.113625
74237,12.617,1,0.0,0.0,0.0,35578,34767,811,-85.099,0.0,line_missing,0.0,1.80825,1.0876143289345057,-1.1630046755989722,-0.113625
74534,12.914,1,0.0,0.5,-0.5,36164,35436,728,-85.099,0.0,line_missing,0.07425,1.8824999999999998,1.0939578266473027,-1.2369832031374934,-0.113625
74837,13.217,1,0.0,0.0,0.0,36739,35757,982,-85.117,0.0,line_missing,0.0,1.8824999999999998,1.0939578266473027,-1.2369832031374934,-0.113625
75134,13.514,1,0.0,0.0,0.0,37244,36358,886,-85.128,0.0,line_missing,0.0,1.8824999999999998,1.0939578266473027,-1.2369832031374934,-0.113625
75437,13.817,1,0.0,0.0,0.0,37716,36857,859,-84.865,0.0,line_missing,0.0,1.8824999999999998,1.0939578266473027,-1.2369832031374934,-0.113625
75733,14.113,1,0.0,0.0,0.0,38146,37371,775,-85.057,0.0,line_missing,0.0,1.8824999999999998,1.0939578266473027,-1.2369832031374934,-0.113625
76037,14.417,1,0.0,0.0,0.0,38667,37845,822,-85.863,0.0,line_missing,0.0,1.8824999999999998,1.0939578266473027,-1.2369832031374934,-0.113625
76333,14.713,1,0.0,0.0,0.0,39152,38435,717,-86.238,0.0,line_missing,0.0,1.8824999999999998,1.0939578266473027,-1.2369832031374934,-0.113625
