tick,t_s,run,el,er,ed,lc,rc,cd,yaw_deg,sensor_score,sensor_state,forward_ds,path_s,traj_x,traj_y,sensor_y_accum
20544,0.295,1,0.0,0.0,0.0,0,0,0,-0.0,-0.5,left_bias,0.0,0.0,0.0,0.0,0.0
20840,0.591,1,0.182,0.182,0.0,664,672,-8,0.81,-0.5,left_bias,0.053871999999999996,0.053871999999999996,0.05386661667446096,0.0007615720889608995,-0.026935999999999998
21143,0.894,1,0.167,0.167,0.0,1678,1679,-1,0.929,0.0,line_missing,0.050601,0.104473,0.10446096538646983,0.0015819862573209992,-0.026935999999999998
21440,1.191,1,0.25,0.25,0.0,2604,2564,40,2.665,1.5,right_bias,0.07425,0.178723,0.17863066135943617,0.005034333180464725,0.084439
21743,1.494,1,0.25,0.25,0.0,3570,3508,62,4.395,2.5,right_bias,0.07575,0.254473,0.25415791419915373,0.010839208586997731,0.273814
22040,1.791,1,0.25,0.25,0.0,4596,4552,44,3.474,3.5,right_bias,0.07425,0.328723,0.32827147229525955,0.015338431446020399,0.533689
22342,2.093,1,0.0,0.25,-0.25,5675,5662,13,1.434,0.0,line_missing,0.03775,0.366473,0.36600964957734017,0.016283140621509918,0.533689
22639,2.39,1,0.0,0.0,0.0,6661,6684,-23,-1.707,3.5,right_bias,0.0,0.366473,0.36600964957734017,0.016283140621509918,0.533689
22942,2.693,1,0.25,0.0,0.25,7593,7509,84,3.118,0.0,line_missing,0.037875,0.404348,0.4038285806276187,0.018343256932370926,0.533689
23222,2.973,1,0.25,0.25,0.0,8450,8389,61,4.703,0.0,line_missing,0.07,0.474348,0.47359289728893006,0.024082605395417928,0.533689
23445,3.196,1,0.0,0.25,-0.25,8934,8995,-61,-35.437,0.0,line_missing,0.027875,0.502223,0.4963041522814603,0.00792047305886439,0.533689
23672,3.422,1,0.0,0.25,-0.25,9602,9714,-112,5.243,0.0,line_missing,0.028375,0.530598,0.5245604340955348,0.01051337935173402,0.533689
23871,3.622,1,0.25,0.0,0.25,10324,10440,-116,5.243,0.0,line_missing,0.024875,0.555473,0.5493313595624988,0.012786455793500788,0.533689
24070,3.821,1,0.0,0.25,-0.25,11065,11225,-160,5.243,0.0,line_missing,0.024875,0.580348,0.5741022850294628,0.015059532235267556,0.533689
24269,4.02,1,0.0,0.25,-0.25,11841,12015,-174,5.243,0.0,line_missing,0.024875,0.605223,0.5988732104964268,0.017332608677034324,0.533689
24469,4.22,1,0.25,0.0,0.25,12636,12805,-169,5.243,0.0,line_missing,0.025,0.630223,0.6237686129757877,0.019617107613483335,0.533689
24668,4.419,1,0.25,0.25,0.0,13421,13622,-201,5.243,0.0,line_missing,0.04975,0.6799729999999999,0.6733104639097156,0.02416326049701687,0.533689
24867,4.618,1,0.25,0.25,0.0,14203,14421,-218,5.243,0.0,line_missing,0.04975,0.7297229999999999,0.7228523148436435,0.028709413380550407,0.533689
25066,4.817,1,0.25,0.0,0.25,14978,15204,-226,5.243,0.0,line_missing,0.024875,0.7545979999999999,0.7476232403106076,0.030982489822317175,0.533689
25266,5.017,1,0.25,0.25,0.0,15757,16003,-246,5.243,0.0,line_missing,0.05,0.8045979999999999,0.7974140452693291,0.0355514876952152,0.533689
25465,5.216,1,0.25,0.25,0.0,16537,16792,-255,5.243,0.0,line_missing,0.04975,0.8543479999999999,0.8469558962032571,0.04009764057874873,0.533689
25664,5.415,1,0.0,0.25,-0.25,17324,17576,-252,5.243,0.0,line_missing,0.024875,0.8792229999999999,0.8717268216702211,0.0423707170205155,0.533689
25863,5.614,1,0.25,0.25,0.0,18153,18368,-215,5.243,0.0,line_missing,0.04975,0.9289729999999998,0.921268672604149,0.04691686990404904,0.533689
26063,5.814,1,0.25,0.25,0.0,18988,19147,-159,5.243,0.0,line_missing,0.05,0.9789729999999999,0.9710594775628706,0.05148586777694707,0.533689
26262,6.013,1,0.25,0.0,0.25,19804,19921,-117,5.243,0.0,line_missing,0.024875,1.0038479999999999,0.9958304030298346,0.053758944218713835,0.533689
26461,6.212,1,0.25,0.0,0.25,20611,20729,-118,5.243,0.0,line_missing,0.024875,1.0287229999999998,1.0206013284967985,0.0560320206604806,0.533689
26660,6.411,1,0.25,0.25,0.0,21412,21552,-140,5.243,0.0,line_missing,0.04975,1.0784729999999998,1.0701431794307266,0.06057817354401414,0.533689
26860,6.611,1,0.25,0.25,0.0,22199,22366,-167,5.243,0.0,line_missing,0.05,1.1284729999999998,1.1199339843894482,0.06514717141691216,0.533689
27059,6.81,1,0.25,0.25,0.0,22978,23167,-189,5.243,0.0,line_missing,0.04975,1.1782229999999998,1.1694758353233763,0.0696933243004457,0.533689
27258,7.009,1,0.25,0.25,0.0,23765,23959,-194,5.243,0.0,line_missing,0.04975,1.2279729999999998,1.2190176862573043,0.07423947718397923,0.533689
27457,7.208,1,0.25,0.25,0.0,24553,24752,-199,5.243,0.0,line_missing,0.04975,1.2777229999999997,1.2685595371912324,0.07878563006751277,0.533689
27657,7.408,1,0.0,0.25,-0.25,25346,25546,-200,5.243,0.0,line_missing,0.025,1.3027229999999996,1.2934549396705932,0.08107012900396178,0.533689
27856,7.607,1,0.25,0.25,0.0,26174,26356,-182,5.243,0.0,line_missing,0.04975,1.3524729999999996,1.3429967906045213,0.08561628188749532,0.533689
28055,7.806,1,0.25,0.25,0.0,26994,27164,-170,5.243,0.0,line_missing,0.04975,1.4022229999999996,1.3925386415384493,0.09016243477102885,0.533689
28255,8.006,1,0.25,0.25,0.0,27796,27964,-168,5.243,0.0,line_missing,0.05,1.4522229999999996,1.442329446497171,0.09473143264392687,0.533689
28454,8.205,1,0.25,0.25,0.0,28594,28761,-167,5.243,0.0,line_missing,0.04975,1.5019729999999996,1.491871297431099,0.09927758552746041,0.533689
28664,8.415,1,0.25,0.25,0.0,29436,29605,-169,14.956,0.0,line_missing,0.0525,1.5544729999999995,1.5425928231918875,0.11282663805882454,0.533689
28864,8.615,1,0.0,0.0,0.0,30234,30409,-175,14.956,0.0,line_missing,0.0,1.5544729999999995,1.5425928231918875,0.11282663805882454,0.533689
29063,8.814,1,0.25,0.25,0.0,31079,31248,-169,14.956,0.0,line_missing,0.04975,1.6042229999999995,1.590657507127111,0.12566597831473625,0.533689
29262,9.013,1,0.25,0.25,0.0,31919,32087,-168,14.956,0.0,line_missing,0.04975,1.6539729999999995,1.6387221910623344,0.13850531857064796,0.533689
29461,9.212,1,0.25,0.25,0.0,32733,32905,-172,14.956,0.0,line_missing,0.04975,1.7037229999999994,1.6867868749975579,0.15134465882655967,0.533689
29661,9.412,1,0.25,0.25,0.0,33536,33718,-182,14.956,0.0,line_missing,0.05,1.7537229999999995,1.7350930900078327,0.1642485183802398,0.533689
29860,9.611,1,0.25,0.25,0.0,34333,34512,-179,14.956,0.0,line_missing,0.04975,1.8034729999999994,1.7831577739430562,0.1770878586361515,0.533689
30059,9.81,1,0.25,0.0,0.25,35125,35290,-165,14.956,0.0,line_missing,0.024875,1.8283479999999994,1.8071901159106678,0.18350752876410736,0.533689
30258,10.009,1,0.25,0.25,0.0,35920,36093,-173,14.956,0.0,line_missing,0.04975,1.8780979999999994,1.8552547998458913,0.19634686902001908,0.533689
30458,10.209,1,0.25,0.25,0.0,36709,36894,-185,14.956,0.0,line_missing,0.05,1.9280979999999994,1.9035610148561661,0.2092507285736992,0.533689
30657,10.408,1,0.25,0.0,0.25,37492,37693,-201,14.956,0.0,line_missing,0.024875,1.9529729999999994,1.9275933568237777,0.21567039870165505,0.533689
30856,10.607,1,0.25,0.25,0.0,38286,38516,-230,14.956,0.0,line_missing,0.04975,2.0027229999999996,1.9756580407590012,0.22850973895756677,0.533689
31056,10.806,1,0.25,0.25,0.0,39084,39342,-258,14.956,0.0,line_missing,0.05,2.0527229999999994,2.023964255769276,0.24141359851124689,0.533689
31255,11.006,1,0.0,0.25,-0.25,39881,40152,-271,14.956,0.0,line_missing,0.024875,2.0775979999999996,2.0479965977368875,0.24783326863920274,0.533689
31454,11.205,1,0.25,0.25,0.0,40712,40953,-241,14.956,-3.5,left_bias,0.04975,2.1273479999999996,2.0960612816721107,0.26067260889511445,0.359564
31654,11.405,1,0.25,0.25,0.0,41534,41725,-191,14.956,2.5,right_bias,0.05,2.1773479999999994,2.1443674966823854,0.2735764684487946,0.484564
31853,11.604,1,0.25,0.0,0.25,42346,42494,-148,14.956,0.0,line_missing,0.024875,2.2022229999999996,2.168399838649997,0.27999613857675043,0.484564
32052,11.803,1,0.0,0.25,-0.25,43113,43250,-137,14.956,0.0,line_missing,0.024875,2.227098,2.1924321806176086,0.2864158087047063,0.484564
32251,12.002,1,0.25,0.25,0.0,43815,44004,-189,14.956,0.0,line_missing,0.04975,2.2768479999999998,2.240496864552832,0.299255148960618,0.484564
32451,12.202,1,0.25,0.0,0.25,44488,44817,-329,14.956,0.0,line_missing,0.025,2.3018479999999997,2.264649972057969,0.30570707873745806,0.484564
32650,12.401,1,0.25,0.25,0.0,45127,45502,-375,14.956,0.0,line_missing,0.04975,2.3515979999999996,2.3127146559931924,0.3185464189933698,0.484564
32849,12.6,1,0.25,0.25,0.0,45930,46328,-398,14.956,-0.07142857142857142,left_bias,0.04975,2.4013479999999996,2.3607793399284156,0.3313857592492815,0.48101042857142856
33049,12.8,1,0.5,0.25,0.25,46807,47149,-342,14.956,-0.07142857142857142,left_bias,0.07500000000000001,2.4763479999999998,2.433238662443828,0.35074154857980167,0.4756532857142857
33248,12.999,1,0.25,0.25,0.0,47613,47972,-359,14.956,-0.07142857142857142,left_bias,0.04975,2.5260979999999997,2.4813033463790513,0.3635808888357134,0.4720997142857143
33448,13.199,1,0.0,0.25,-0.25,48445,48792,-347,14.956,-0.07142857142857142,left_bias,0.025,2.5510979999999996,2.5054564538841886,0.37003281861255344,0.470314
33647,13.398,1,0.5,0.25,0.25,49366,49614,-248,14.956,-0.07142857142857142,left_bias,0.074625,2.625723,2.577553479787024,0.389291828996421,0.4649836428571429
33847,13.597,1,0.25,0.25,0.0,50192,50458,-266,14.956,-0.07142857142857142,left_bias,0.05,2.6757229999999996,2.6258596947972985,0.4021956885501011,0.46141221428571433
34046,13.797,1,0.25,0.25,0.0,51026,51315,-289,14.956,-0.07142857142857142,left_bias,0.04975,2.7254729999999996,2.6739243787325218,0.41503502880601284,0.4578586428571429
34245,13.996,1,0.25,0.25,0.0,51872,52152,-280,14.956,-0.07142857142857142,left_bias,0.04975,2.7752229999999996,2.721989062667745,0.42787436906192455,0.45430507142857146
34445,14.196,1,0.25,0.25,0.0,52718,52999,-281,14.956,-0.07142857142857142,left_bias,0.05,2.8252229999999994,2.7702952776780196,0.4407782286156047,0.4507336428571429
34644,14.395,1,0.25,0.25,0.0,53568,53864,-296,14.956,-0.07142857142857142,left_bias,0.04975,2.8749729999999993,2.818359961613243,0.4536175688715164,0.44718007142857147
34844,14.595,1,0.25,0.25,0.0,54418,54728,-310,14.956,-0.07142857142857142,left_bias,0.05,2.924972999999999,2.8666661766235175,0.4665214284251965,0.4436086428571429
35043,14.794,1,0.25,0.25,0.0,55271,55564,-293,14.956,-0.07142857142857142,left_bias,0.04975,2.974722999999999,2.9147308605587408,0.4793607686811082,0.4400550714285715
