tick,exp_id,t_ms,run,ts,st,lt,rt,kp,ki,kd,lp,lpr,y,yr,el,er,ed,dl,dr,cl,cr,la,ra,lse,rse,lso,rso,lc,rc,cd,cde,cdi,cdo,L,R,pwm_max,miss,lost,sensor_count,sensor_score,sensor_state,s1,s2,s3,s4,s5,s6,s7,s8,raw_line
360463,0,0.0,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-174.07338,-50.499443,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=360463 exp_id=0 t_ms=0 run=0 ts=18.000000 skp=10.00000.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=0 rc=0 cd=0 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.000000 lpr=0.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=-174.073380 yr=-50.499443 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=60 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=66 txdrop=0
364182,0,0.0,0,18.0,0.0,0.0,0.0,0.4,0.004,0.0,0.0,0.0,-174.07338,-50.499443,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=364182 exp_id=0 t_ms=0 run=0 ts=18.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.400000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=0 rc=0 cd=0 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.000000 lpr=0.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=-174.073380 yr=-50.499443 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=60 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=72 txdrop=0
367902,0,0.0,0,18.0,0.0,0.0,0.0,0.4,0.004,0.0,0.0,0.0,-174.07338,-50.499443,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=367902 exp_id=0 t_ms=0 run=0 ts=18.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.400000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=0 rc=0 cd=0 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.000000 lpr=0.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=-174.073380 yr=-50.499443 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=60 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=78 txdrop=0
374853,0,0.0,0,14.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=374853 exp_id=0 t_ms=0 run=0 ts=14.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.350000 ki=0.000000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=0 rc=0 cd=0 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.000000 lpr=0.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=191 txdrop=0
375052,0,0.0,0,14.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,"TRK tick=375052 exp_id=0 t_ms=0 run=0 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=CMD #EXP=RUN,95,5000!"
375548,95,287.0,1,14.0,1.4,1.1,0.75,0.35,0.0,0.0,0.5,0.5,-0.007,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.1,0.75,28.0,24.0,0,0,0,0.0,0.0,0.0,28.0,24.0,0.0,0.0,0.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=375548 exp_id=95 t_ms=287 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.100 rt=0.750 la=0.000 ra=0.000 lse=1.100 rse=0.750 lso=28.000 rso=24.000 lc=0 rc=0 cd=0 cde=0.000 cdo=0.000 lp=0.500 lpr=0.500 y=-0.007 yr=0.000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=28 R=24 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=222 txdrop=0
375852,95,591.0,1,14.0,1.4,0.861,1.8,0.35,0.0,0.0,-1.5,-1.5,6.642,112.044,25.814,24.586,1.228,30,32,0,0,25.814,24.586,-24.953,-22.786,13.782,28.8,718,582,136,0.0,0.0,0.0,13.0,28.0,0.0,0.0,0.0,1,1.5,right_bias,0,0,1,0,0,0,0,0,TRK tick=375852 exp_id=95 t_ms=591 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=0.861 rt=1.800 la=25.814 ra=24.586 lse=-24.953 rse=-22.786 lso=13.782 rso=28.800 lc=718 rc=582 cd=136 cde=0.000 cdo=0.000 lp=-1.500 lpr=-1.500 y=6.642 yr=112.044 el=25.814 er=24.586 ed=1.228 dl=30 dr=32 cl=0 cr=0 L=13 R=28 s1=0 s2=0 s3=1 s4=0 s5=0 s6=0 s7=0 s8=0 rx=222 txdrop=0
376136,95,875.0,1,14.0,1.4,1.575,1.225,0.35,0.0,0.0,0.5,0.5,-6.106,-15.041,16.486,35.676,-19.189,122,264,0,0,16.486,35.676,-14.911,-34.451,25.2,19.6,1282,1525,-243,0.0,0.0,0.0,25.0,19.0,0.0,0.0,0.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=376136 exp_id=95 t_ms=875 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.575 rt=1.225 la=16.486 ra=35.676 lse=-14.911 rse=-34.451 lso=25.200 rso=19.600 lc=1282 rc=1525 cd=-243 cde=0.000 cdo=0.000 lp=0.500 lpr=0.500 y=-6.106 yr=-15.041 el=16.486 er=35.676 ed=-19.189 dl=122 dr=264 cl=0 cr=0 L=25 R=19 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=222 txdrop=0
376432,95,1171.0,1,14.0,1.4,1.8,0.85,0.35,0.0,0.0,2.592,3.5,-22.484,-114.029,27.905,26.872,1.032,34,28,0,0,27.905,26.872,-26.105,-26.022,28.8,13.6,2017,2393,-376,0.0,0.0,0.0,28.0,13.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=376432 exp_id=95 t_ms=1171 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.800 rt=0.850 la=27.905 ra=26.872 lse=-26.105 rse=-26.022 lso=28.800 rso=13.600 lc=2017 rc=2393 cd=-376 cde=0.000 cdo=0.000 lp=2.592 lpr=3.500 y=-22.484 yr=-114.029 el=27.905 er=26.872 ed=1.032 dl=34 dr=28 cl=0 cr=0 L=28 R=13 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=222 txdrop=0
376729,95,1468.0,1,14.0,1.4,1.8,0.85,0.35,0.0,0.0,2.5,2.5,-19.608,70.912,34.441,15.583,18.858,41,17,0,0,34.441,15.583,-32.641,-14.733,28.8,13.6,3034,2934,100,0.0,0.0,0.0,28.0,13.0,0.0,0.0,0.0,1,-2.5,left_bias,0,0,0,0,0,0,1,0,TRK tick=376729 exp_id=95 t_ms=1468 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.800 rt=0.850 la=34.441 ra=15.583 lse=-32.641 rse=-14.733 lso=28.800 rso=13.600 lc=3034 rc=2934 cd=100 cde=0.000 cdo=0.000 lp=2.500 lpr=2.500 y=-19.608 yr=70.912 el=34.441 er=15.583 ed=18.858 dl=41 dr=17 cl=0 cr=0 L=28 R=13 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=1 s8=0 rx=222 txdrop=0
