tick,t_s,run,el,er,ed,lc,rc,cd,yaw_deg,sensor_score,sensor_state,forward_ds,path_s,traj_x,traj_y,sensor_y_accum
50545,0.306,1,0.25,0.0,0.25,130,153,-23,0.326,-0.5,left_bias,0.0,0.0,0.0,0.0,0.0
50848,0.609,1,0.25,0.25,0.0,1025,1022,3,2.707,-0.5,left_bias,0.07575,0.07575,0.07566547151191355,0.003577557949187901,-0.037875
51144,0.905,1,0.25,0.0,0.25,2108,2087,21,4.25,0.0,line_missing,0.037,0.11274999999999999,0.11256372836059453,0.006319572086417672,-0.037875
51447,1.208,1,0.5,0.0,0.5,3540,3610,-70,0.487,0.0,line_missing,0.07575,0.1885,0.1883109920670588,0.006963420658176027,-0.037875
51743,1.504,1,0.25,0.5,-0.25,5085,5377,-292,-6.315,0.0,line_missing,0.11099999999999999,0.2995,0.29863746549200565,-0.005245971694210025,-0.037875
52047,1.808,1,0.25,0.25,0.0,6720,7144,-424,-21.304,0.0,line_missing,0.076,0.3755,0.3694440712772378,-0.03285800851105367,-0.037875
52342,2.103,1,0.25,0.25,0.0,8366,8833,-467,-26.734,0.0,line_missing,0.07375,0.44925,0.4353105355115587,-0.06603437644470372,-0.037875
52646,2.407,1,0.25,0.25,0.0,10120,10578,-458,-26.833,0.0,line_missing,0.076,0.52525,0.5031273102649605,-0.10034013488328593,-0.037875
52942,2.703,1,0.25,0.25,0.0,11831,12273,-442,-26.142,0.0,line_missing,0.074,0.59925,0.5695574685921407,-0.13294433805750513,-0.037875
53246,3.007,1,0.25,0.25,0.0,13541,13794,-253,-18.882,0.0,line_missing,0.076,0.6752499999999999,0.64146768620068,-0.1575394717935216,-0.037875
53560,3.321,1,0.5,0.25,0.25,15333,15406,-73,-5.282,0.0,line_missing,0.11775,0.7929999999999999,0.7587176806221577,-0.16837927382877213,-0.037875
53864,3.625,1,0.25,0.25,0.0,16920,16836,84,6.293,0.0,line_missing,0.076,0.8689999999999999,0.834259731572693,-0.16004869532624713,-0.037875
54166,3.927,1,0.25,0.25,0.0,18591,18447,144,11.681,0.0,line_missing,0.0755,0.9444999999999999,0.9081961268439802,-0.14476277192306464,-0.037875
54463,4.224,1,0.5,0.5,0.0,20251,20158,93,9.272,0.0,line_missing,0.1485,1.093,1.0547559109476277,-0.12083622425123638,-0.037875
54765,4.526,1,0.25,0.25,0.0,21945,21951,-6,3.691,0.0,line_missing,0.0755,1.1684999999999999,1.130099304519373,-0.11597586983071424,-0.037875
55062,4.823,1,0.25,0.25,0.0,23669,23785,-116,-3.29,0.0,line_missing,0.07425,1.2427499999999998,1.2042269292501813,-0.1202370611862471,-0.037875
55365,5.126,1,0.25,0.0,0.25,25429,25662,-233,-11.574,0.0,line_missing,0.037875,1.280625,1.2413317939609834,-0.12783605057912506,-0.037875
55661,5.422,1,0.5,0.25,0.25,27072,27466,-394,-18.567,0.0,line_missing,0.11099999999999999,1.391625,1.3465544615401634,-0.16317993587094545,-0.037875
55965,5.726,1,0.25,0.25,0.0,28684,29226,-542,-29.677,0.0,line_missing,0.076,1.467625,1.4125855669471703,-0.20080829111973014,-0.037875
56261,6.022,1,0.25,0.5,-0.25,30321,30953,-632,-37.659,0.0,line_missing,0.11099999999999999,1.578625,1.500459930168891,-0.26862492837326185,-0.037875
56564,6.325,1,0.25,0.25,0.0,32085,32649,-564,-35.918,0.0,line_missing,0.07575,1.654375,1.5618066271709696,-0.3130619092218203,-0.037875
56861,6.621,1,0.5,0.25,0.25,33842,34298,-456,-28.311,0.0,line_missing,0.111375,1.76575,1.659859653436338,-0.3658823093074217,-0.037875
