tick,t_s,run,el,er,ed,lc,rc,cd,yaw_deg,sensor_score,sensor_state,forward_ds,path_s,traj_x,traj_y,sensor_y_accum
26956,6.587,1,0.0,0.25,-0.25,19415,19394,21,1.213,0.0,line_missing,0.037,1.124875,1.1156627443037435,-0.06355850654124556,-0.299625
27260,6.891,1,0.0,0.25,-0.25,20426,20404,22,0.3,0.0,line_missing,0.038,1.162875,1.1536622234091456,-0.06335953991565162,-0.299625
27556,7.187,1,0.0,0.25,-0.25,21430,21390,40,1.388,0.0,line_missing,0.037,1.199875,1.1906513670511363,-0.06246329629241854,-0.299625
27859,7.49,1,0.25,0.25,0.0,22467,22401,66,2.585,0.0,line_missing,0.07575,1.275625,1.2663242847267244,-0.05904686094784232,-0.299625
28156,7.787,1,0.25,0.0,0.25,23443,23370,73,3.143,0.0,line_missing,0.037125,1.31275,1.3033934414290491,-0.057011364355238084,-0.299625
28459,8.09,1,0.0,0.25,-0.25,24436,24424,12,0.328,0.0,line_missing,0.037875,1.3506250000000002,1.3412678208117423,-0.056794543286542605,-0.299625
28755,8.386,1,0.25,0.0,0.25,25452,25454,-2,-1.544,0.0,line_missing,0.037,1.387625,1.3782543871387047,-0.05779149430901488,-0.299625
29059,8.69,1,0.25,0.25,0.0,26466,26522,-56,-4.514,0.0,line_missing,0.076,1.4636250000000002,1.4540186452314408,-0.06377289846333348,-0.299625
29355,8.986,1,0.25,0.25,0.0,27423,27527,-104,-7.949,0.0,line_missing,0.074,1.5376250000000002,1.5273076204417875,-0.07400647616701057,-0.299625
29659,9.29,1,0.25,0.0,0.25,28394,28531,-137,-10.389,0.0,line_missing,0.038,1.5756250000000003,1.5646846526170188,-0.08085902793782714,-0.299625
29955,9.586,1,0.0,0.25,-0.25,29365,29560,-195,-13.892,0.0,line_missing,0.037,1.6126250000000002,1.6006024031453103,-0.0897424505320426,-0.299625
30258,9.889,1,0.0,0.25,-0.25,30384,30570,-186,-14.144,0.0,line_missing,0.037875,1.6505000000000003,1.6373292091284128,-0.09899757599200004,-0.299625
30555,10.186,1,0.25,0.25,0.0,31397,31524,-127,-11.229,0.0,line_missing,0.07425,1.7247500000000002,1.7101578205038959,-0.11345634029324221,-0.299625
30858,10.489,1,0.0,0.25,-0.25,32371,32432,-61,-7.445,0.0,line_missing,0.037875,1.7626250000000003,1.7477135229183698,-0.11836397120392303,-0.299625
31143,10.774,1,0.25,0.0,0.25,33323,33298,25,-3.409,0.0,line_missing,0.035625,1.7982500000000003,1.7832754844732153,-0.1204823468485365,-0.299625
31451,11.082,1,9.25,9.5,-0.25,34316,34296,20,-1.285,0.0,line_missing,2.8875,4.6857500000000005,4.670049320357707,-0.18523626914470853,-0.299625
31755,11.386,1,0.0,0.25,-0.25,35131,35127,4,-2.148,0.0,line_missing,0.038,4.723750000000001,4.708022619450116,-0.18666054300829793,-0.299625
32058,11.689,1,0.25,0.25,0.0,36057,36035,22,-1.561,0.0,line_missing,0.07575,4.799500000000001,4.78374450780128,-0.1887240653691925,-0.299625
32354,11.985,1,0.25,0.0,0.25,37009,36973,36,-0.617,0.0,line_missing,0.037,4.836500000000001,4.820742362478745,-0.18912249888333552,-0.299625
32657,12.288,1,0.0,0.0,0.0,37968,37966,2,-1.991,0.0,line_missing,0.0,4.836500000000001,4.820742362478745,-0.18912249888333552,-0.299625
32954,12.585,1,0.25,0.25,0.0,38981,39008,-27,-4.282,0.0,line_missing,0.07425,4.910750000000001,4.894785103967363,-0.19466640841088273,-0.299625
33257,12.888,1,0.25,0.25,0.0,39974,40033,-59,-6.368,0.0,line_missing,0.07575,4.986500000000001,4.97006772799459,-0.2030681355889836,-0.299625
33553,13.184,1,0.25,0.25,0.0,40899,40982,-83,-8.304,0.0,line_missing,0.074,5.060500000000001,5.043291890437913,-0.21375560650000278,-0.299625
33856,13.487,1,0.25,0.25,0.0,41844,41948,-104,-9.67,0.0,line_missing,0.07575,5.136250000000001,5.11796560071398,-0.22647957968474303,-0.299625
34153,13.784,1,0.0,0.25,-0.25,42804,42923,-119,-10.755,0.0,line_missing,0.037125,5.173375000000001,5.154438467296163,-0.2334074674059902,-0.299625
34456,14.087,1,0.0,0.25,-0.25,43850,43929,-79,-9.179,0.0,line_missing,0.037875,5.211250000000001,5.191828470281149,-0.2394492636440937,-0.299625
34753,14.384,1,0.0,0.25,-0.25,44898,44914,-16,-5.77,0.0,line_missing,0.037125,5.248375,5.228765375926764,-0.24318163907094978,-0.299625
35055,14.686,1,0.0,0.25,-0.25,46025,45962,63,-1.313,0.0,line_missing,0.03775,5.286125,5.266505464135632,-0.2440466488899044,-0.299625
35352,14.983,1,0.25,0.25,0.0,47143,46992,151,3.846,0.0,line_missing,0.07425,5.360375,5.34058824857844,-0.2390663327151634,-0.299625
