tick,t_s,run,el,er,ed,lc,rc,cd,yaw_deg,sensor_score,sensor_state,forward_ds,path_s,traj_x,traj_y,sensor_y_accum
203141,0.3,1,0.0,0.0,0.0,0,0,0,-0.007,-1.5,left_bias,0.0,0.0,0.0,0.0,0.0
203444,0.603,1,0.0,0.0,0.0,463,485,-22,-0.36,0.0,line_missing,0.0,0.0,0.0,0.0,0.0
203740,0.899,1,0.0,0.0,0.0,1146,1257,-111,-6.06,0.0,line_missing,0.0,0.0,0.0,0.0,0.0
204044,1.203,1,0.25,0.25,0.0,1905,2091,-186,-11.296,0.0,line_missing,0.076,0.076,0.07452775351915825,-0.014886703979981467,0.0
204340,1.499,1,0.25,0.0,0.25,2650,2885,-235,-14.781,0.0,line_missing,0.037,0.11299999999999999,0.11030335116435644,-0.024326333905401742,0.0
204643,1.802,1,0.25,0.0,0.25,3437,3736,-299,-18.625,0.0,line_missing,0.037875,0.15087499999999998,0.1461948051274324,-0.03642257949717101,0.0
204940,2.099,1,0.0,0.0,0.0,4188,4508,-320,-21.223,0.0,line_missing,0.0,0.15087499999999998,0.1461948051274324,-0.03642257949717101,0.0
205243,2.402,1,0.25,0.25,0.0,4954,5088,-134,-14.041,0.0,line_missing,0.07575,0.22662499999999997,0.21968157406309818,-0.05480075381879679,0.0
205540,2.699,1,0.25,0.25,0.0,5753,5753,0,-2.041,0.0,line_missing,0.07425,0.30087499999999995,0.29388446968416676,-0.05744514060003783,0.0
205843,3.002,1,0.0,0.25,-0.25,6573,6473,100,4.271,0.0,line_missing,0.037875,0.33874999999999994,0.3316542891402558,-0.054624437982880435,0.0
206139,3.298,1,0.0,0.0,0.0,7423,7237,186,9.843,0.0,line_missing,0.0,0.33874999999999994,0.3316542891402558,-0.054624437982880435,0.0
206443,3.602,1,0.25,0.0,0.25,8299,8097,202,10.917,0.0,line_missing,0.038,0.3767499999999999,0.3689665865618744,-0.047427740051143044,0.0
206739,3.898,1,0.25,0.25,0.0,9140,8990,150,8.519,0.0,line_missing,0.074,0.45074999999999993,0.44215012928282904,-0.0364655744434627,0.0
207042,4.201,1,0.25,0.0,0.25,9961,9864,97,4.913,0.0,line_missing,0.037875,0.4886249999999999,0.479885972368847,-0.03322184640501198,0.0
207339,4.498,1,0.25,0.25,0.0,10780,10753,27,0.839,0.0,line_missing,0.07425,0.5628749999999999,0.554128011923614,-0.032134619313552645,0.0
207642,4.801,1,0.0,0.0,0.0,11623,11654,-31,-3.208,0.0,line_missing,0.0,0.5628749999999999,0.554128011923614,-0.032134619313552645,0.0
207939,5.098,1,0.0,0.0,0.0,12480,12553,-73,-6.251,0.0,line_missing,0.0,0.5628749999999999,0.554128011923614,-0.032134619313552645,0.0
208242,5.401,1,0.0,0.25,-0.25,13380,13476,-96,-7.834,0.0,line_missing,0.037875,0.6007499999999999,0.591649529502453,-0.03729711324390085,0.0
208538,5.697,1,0.25,0.25,0.0,14264,14365,-101,-8.447,0.0,line_missing,0.074,0.6747499999999998,0.6648467898999566,-0.048167305068337225,0.0
208842,6.001,1,0.25,0.0,0.25,15116,15222,-106,-8.759,0.0,line_missing,0.038,0.7127499999999999,0.7024036188059315,-0.05395389322780813,0.0
209138,6.297,1,0.0,0.25,-0.25,15923,16061,-138,-10.837,0.0,line_missing,0.037,0.7497499999999999,0.7387437622987564,-0.060910470757089226,0.0
209441,6.6,1,0.25,0.25,0.0,16738,16867,-129,-10.814,0.0,line_missing,0.07575,0.8254999999999999,0.8131485510388555,-0.07512278628064892,0.0
209738,6.897,1,0.25,0.25,0.0,17549,17670,-121,-10.276,0.0,line_missing,0.07425,0.8997499999999999,0.8862075697611734,-0.08836824902575527,0.0
210041,7.2,1,0.25,0.0,0.25,18374,18484,-110,-9.711,0.0,line_missing,0.037875,0.9376249999999999,0.9235398627980725,-0.09475695168021432,0.0
210337,7.496,1,0.25,0.25,0.0,19211,19341,-130,-10.692,0.0,line_missing,0.074,1.011625,0.9962551274058015,-0.1084861283863378,0.0
210641,7.8,1,0.0,0.25,-0.25,20032,20165,-133,-11.237,0.0,line_missing,0.038,1.049625,1.0335266491561959,-0.11589110417359552,0.0
210937,8.096,1,0.25,0.25,0.0,20872,20980,-108,-10.375,0.0,line_missing,0.074,1.123625,1.1063167597765287,-0.12921776151441808,0.0
211241,8.4,1,0.25,0.25,0.0,21683,21773,-90,-9.161,0.0,line_missing,0.076,1.1996250000000002,1.1813473694447414,-0.141317662870062,0.0
211537,8.696,1,0.0,0.25,-0.25,22441,22514,-73,-8.43,0.0,line_missing,0.037,1.236625,1.21794761065792,-0.14674189951102404,0.0
211841,9.0,1,0.25,0.25,0.0,23219,23248,-29,-6.191,0.0,line_missing,0.076,1.3126250000000002,1.2935043722896158,-0.15493798221748215,0.0
212137,9.296,1,0.25,0.25,0.0,24002,24007,-5,-4.413,0.0,line_missing,0.074,1.3866250000000002,1.3672849859376066,-0.1606319307355062,0.0
212440,9.599,1,0.25,0.25,0.0,24814,24806,8,-3.352,0.0,line_missing,0.07575,1.4623750000000002,1.442905389959692,-0.16506103849402493,0.0
212736,9.895,1,0.0,0.25,-0.25,25586,25578,8,-3.107,0.0,line_missing,0.037,1.4993750000000001,1.4798510020280151,-0.16706646834744046,0.0
213040,10.199,1,0.25,0.25,0.0,26393,26356,37,-2.149,0.0,line_missing,0.076,1.5753750000000002,1.5557975504847277,-0.16991634159237934,0.0
213336,10.495,1,0.25,0.25,0.0,27138,27097,41,-1.72,0.0,line_missing,0.074,1.6493750000000003,1.6297642093222429,-0.17213746302413993,0.0
213639,10.798,1,0.0,0.0,0.0,27713,27796,-83,-8.064,0.0,line_missing,0.0,1.6493750000000003,1.6297642093222429,-0.17213746302413993,0.0
213936,11.095,1,0.25,0.0,0.25,28422,28587,-165,-14.633,0.0,line_missing,0.037125,1.6865000000000003,1.665685016453584,-0.18151622840306864,0.0
214239,11.398,1,0.0,0.0,0.0,29118,29261,-143,-13.851,0.0,line_missing,0.0,1.6865000000000003,1.665685016453584,-0.18151622840306864,0.0
214536,11.695,1,0.0,0.25,-0.25,29900,29991,-91,-10.877,0.0,line_missing,0.037125,1.7236250000000004,1.7021430488012979,-0.1885217620967313,0.0
214839,11.998,1,0.0,0.0,0.0,30659,30609,50,-3.454,0.0,line_missing,0.0,1.7236250000000004,1.7021430488012979,-0.1885217620967313,0.0
215135,12.294,1,0.0,0.25,-0.25,31360,31218,142,3.145,0.0,line_missing,0.037,1.7606250000000003,1.7390873226926842,-0.18649182942833312,0.0
215439,12.598,1,0.25,0.25,0.0,32103,31891,212,7.977,0.0,line_missing,0.076,1.8366250000000004,1.8143519357955187,-0.17594488605688002,0.0
215723,12.882,1,0.0,0.0,0.0,32596,32402,194,-1.384,0.0,line_missing,0.0,1.8366250000000004,1.8143519357955187,-0.17594488605688002,0.0
216019,13.178,1,0.0,0.0,0.0,33104,32758,346,-12.113,0.0,line_missing,0.0,1.8366250000000004,1.8143519357955187,-0.17594488605688002,0.0
216316,13.475,1,0.0,0.0,0.0,33402,33187,215,-32.81,0.0,line_missing,0.0,1.8366250000000004,1.8143519357955187,-0.17594488605688002,0.0
216619,13.778,1,0.25,0.0,0.25,33705,33422,283,-44.891,0.0,line_missing,0.037875,1.8745000000000005,1.841184506324368,-0.20267555727580633,0.0
216915,14.074,1,0.0,0.0,0.0,34010,33441,569,-47.879,0.0,line_missing,0.0,1.8745000000000005,1.841184506324368,-0.20267555727580633,0.0
