tick,exp_id,t_ms,run,ts,kp,ki,kd,lp,lpr,y,el,er,ed,L,R,sensor_count,sensor_score,sensor_state,s1,s2,s3,s4,s5,s6,s7,s8,raw_line
40902,0,0.0,0,0.0,1.5,0.0,0.12,0.0,0.0,-6.183299,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=40902 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=-6.183299 p=-1.362256 r=5.442866 yr=-0.095337 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=147 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=1.500000 aki=0.000000 akd=0.120000 ok=147 fail=0 rx=6 txdrop=0
46726,0,0.0,0,18.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=46726 exp_id=0 t_ms=0 run=0 ts=18.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.500000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lp=0.000000 lpr=0.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0 er=0 ed=0 L=0 R=0 pwm_max=60 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=120 txdrop=0
46924,0,0.0,0,18.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,"TRK tick=46924 exp_id=0 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0CMD #EXP=RUN,9,5000!"
47509,9,299.0,1,18.0,0.5,0.004,0.0,0.5,0.5,-0.012,0.0,0.0,0.0,41.0,29.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=47509 exp_id=9 t_ms=299 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=2.108 rt=1.492 lp=0.500 lpr=0.500 y=-0.012 el=0 er=0 ed=0 L=41 R=29 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=150 txdrop=0
47822,9,612.0,1,18.0,0.5,0.004,0.0,-1.5,-1.5,7.888,0.0,0.0,0.0,27.0,44.0,1,1.5,right_bias,0,0,1,0,0,0,0,0,TRK tick=47822 exp_id=9 t_ms=612 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.350 rt=2.300 lp=-1.500 lpr=-1.500 y=7.888 el=0 er=0 ed=0 L=27 R=44 s1=0 s2=0 s3=1 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
0,0,0.0,0,18.0,0.5,0.004,0.0,-1.5,-1.5,1.919,22.0,38.0,-16.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK vick=4<1\}913 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=1.919 el=22 er=38 ed=-16 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
48320,9,1110.0,0,18.0,0.5,0.004,0.0,-1.5,-1.5,1.919,22.0,38.0,-16.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=48320 exp_id=9 t_ms=1110 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=1.919 el=22 er=38 ed=-16 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
48517,9,1307.0,0,18.0,0.5,0.004,0.0,-1.5,-1.5,1.919,22.0,38.0,-16.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=48517 exp_id=9 t_ms=1307 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=1.919 el=22 er=38 ed=-16 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
48714,9,1504.0,0,18.0,0.5,0.004,0.0,-1.5,-1.5,1.919,22.0,38.0,-16.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=48714 exp_id=9 t_ms=1504 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=1.919 el=22 er=38 ed=-16 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
48911,9,1701.0,0,18.0,0.5,0.004,0.0,-1.5,-1.5,1.919,22.0,38.0,-16.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=48911 exp_id=9 t_ms=1701 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=1.919 el=22 er=38 ed=-16 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
49108,9,1898.0,0,18.0,0.5,0.004,0.0,-1.5,-1.5,1.919,22.0,38.0,-16.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=49108 exp_id=9 t_ms=1898 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=1.919 el=22 er=38 ed=-16 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
49305,9,2095.0,0,18.0,0.5,0.004,0.0,-1.5,-1.5,1.919,22.0,38.0,-16.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=49305 exp_id=9 t_ms=2095 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=1.919 el=22 er=38 ed=-16 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
