tick,t_s,run,el,er,ed,lc,rc,cd,yaw_deg,sensor_score,sensor_state,forward_ds,path_s,traj_x,traj_y,sensor_y_accum
17622,6.301,1,0.25,0.25,0.0,19029,19068,-39,-8.138,0.0,line_missing,0.07425,1.1621249999999999,1.139321964145456,-0.20653058322780532,0.0
17941,6.62,1,10.25,10.0,0.25,20090,20114,-24,-7.375,0.0,line_missing,3.2298750000000003,4.392,4.342477066324767,-0.6211266601601029,0.0
18245,6.924,1,0.25,0.25,0.0,20988,20937,51,-3.544,0.0,line_missing,0.076,4.468,4.4183317256115116,-0.6258246027408385,0.0
18541,7.22,1,0.0,0.0,0.0,21890,21786,104,-0.05,0.0,line_missing,0.0,4.468,4.4183317256115116,-0.6258246027408385,0.0
18844,7.523,1,0.25,0.25,0.0,22923,22795,128,1.701,0.0,line_missing,0.07575,4.54375,4.494048345782669,-0.6235760632467285,0.0
19141,7.82,1,0.25,0.25,0.0,23917,23783,134,2.141,0.0,line_missing,0.07425,4.618,4.568246513063034,-0.6208021720745587,0.0
19444,8.123,1,0.0,0.0,0.0,24898,24783,115,1.271,0.0,line_missing,0.0,4.618,4.568246513063034,-0.6208021720745587,0.0
19740,8.419,1,0.25,0.0,0.25,25915,25831,84,-0.6,0.0,line_missing,0.037,4.655,4.605244484329558,-0.6211896280868597,0.0
20044,8.723,1,0.0,0.25,-0.25,26901,26880,21,-4.105,0.0,line_missing,0.038,4.6930000000000005,4.643146996842107,-0.623909838600046,0.0
20340,9.019,1,0.0,0.25,-0.25,27896,27902,-6,-6.514,0.0,line_missing,0.037,4.73,4.679908130956468,-0.628107340074254,0.0
20644,9.323,1,0.25,0.0,0.25,28942,28921,21,-5.467,0.0,line_missing,0.038,4.768000000000001,4.717735277941723,-0.6317276923990833,0.0
20940,9.619,1,0.0,0.25,-0.25,29940,29950,-10,-6.859,0.0,line_missing,0.037,4.805000000000001,4.754470471008711,-0.636146469416667,0.0
21243,9.922,1,0.25,0.25,0.0,30935,30962,-27,-8.376,0.0,line_missing,0.07575,4.880750000000001,4.8294124788833095,-0.6471808681643823,0.0
21540,10.219,1,0.0,0.25,-0.25,31880,31922,-42,-9.191,0.0,line_missing,0.037125,4.917875,4.866060844632175,-0.6531107006187915,0.0
21844,10.522,1,0.25,0.25,0.0,32910,32923,-13,-8.199,0.0,line_missing,0.076,4.993875,4.941284027359892,-0.6639491866898488,0.0
22140,10.819,1,0.0,0.0,0.0,33644,33556,88,-4.1,0.0,line_missing,0.0,4.993875,4.941284027359892,-0.6639491866898488,0.0
22443,11.122,1,0.0,0.0,0.0,33645,33557,88,-4.203,0.0,line_missing,0.0,4.993875,4.941284027359892,-0.6639491866898488,0.0
22739,11.418,1,0.0,0.0,0.0,33645,33557,88,-4.22,0.0,line_missing,0.0,4.993875,4.941284027359892,-0.6639491866898488,0.0
23042,11.721,1,0.0,0.0,0.0,33645,33557,88,-4.23,0.0,balanced,0.0,4.993875,4.941284027359892,-0.6639491866898488,0.0
23339,12.018,1,0.0,0.0,0.0,33646,33558,88,-4.222,0.0,balanced,0.0,4.993875,4.941284027359892,-0.6639491866898488,0.0
23642,12.321,1,0.0,0.0,0.0,33648,33558,90,-4.222,0.0,line_missing,0.0,4.993875,4.941284027359892,-0.6639491866898488,0.0
23939,12.618,1,0.0,0.0,0.0,33649,33558,91,-4.223,0.0,balanced,0.0,4.993875,4.941284027359892,-0.6639491866898488,0.0
24242,12.921,1,0.0,0.0,0.0,33650,33558,92,-4.223,0.0,balanced,0.0,4.993875,4.941284027359892,-0.6639491866898488,0.0
24538,13.217,1,0.0,0.0,0.0,33658,33558,100,-4.223,0.0,line_missing,0.0,4.993875,4.941284027359892,-0.6639491866898488,0.0
24842,13.521,1,0.25,0.0,0.25,34391,33561,830,-4.138,0.0,line_missing,0.038,5.031875,4.9791849668570745,-0.6666912270307007,0.0
25138,13.817,1,0.0,0.0,0.0,34771,34232,539,-4.039,0.0,balanced,0.0,5.031875,4.9791849668570745,-0.6666912270307007,0.0
25442,14.121,1,0.0,0.0,0.0,34771,34254,517,-4.075,0.0,balanced,0.0,5.031875,4.9791849668570745,-0.6666912270307007,0.0
25738,14.417,1,0.0,0.0,0.0,34771,34254,517,-4.074,0.0,balanced,0.0,5.031875,4.9791849668570745,-0.6666912270307007,0.0
26041,14.72,1,0.0,0.0,0.0,34771,34254,517,-4.066,0.0,balanced,0.0,5.031875,4.9791849668570745,-0.6666912270307007,0.0
