HB:t=87,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=0,hd=0,OL=0,OR=0
HB:t=1196,m=S,run=1,el=52,er=71,yaw=-8.8,yr=-9.8,pc=7,hd=2,OL=9,OR=5
HB:t=1309,m=S,run=1,el=75,er=94,yaw=-8.8,yr=-9.8,pc=7,hd=2,OL=9,OR=5
HB:t=1329,m=S,run=1,el=7,er=9,yaw=-8.8,yr=-9.8,pc=7,hd=2,OL=9,OR=5
HB:t=1349,m=S,run=1,el=7,er=8,yaw=-8.8,yr=-9.8,pc=7,hd=2,OL=9,OR=5
HB:t=1369,m=S,run=1,el=7,er=8,yaw=-8.8,yr=-9.8,pc=7,hd=2,OL=9,OR=5
HB:t=1389,m=S,run=1,el=7,er=9,yaw=-8.8,yr=-9.8,pc=8,hd=2,OL=10,OR=6
HB:t=1412,m=S,run=1,el=17,er=20,yaw=-13.8,yr=-15.1,pc=8,hd=4,OL=12,OR=4
HB:t=1518,m=S,run=1,el=90,er=95,yaw=-13.8,yr=-15.1,pc=7,hd=4,OL=11,OR=3
HB:t=1538,m=S,run=1,el=10,er=9,yaw=-13.8,yr=-15.1,pc=7,hd=4,OL=11,OR=3
HB:t=1558,m=S,run=1,el=10,er=9,yaw=-13.8,yr=-15.1,pc=7,hd=4,OL=11,OR=3
HB:t=1578,m=S,run=1,el=10,er=9,yaw=-13.8,yr=-15.1,pc=7,hd=4,OL=11,OR=3
HB:t=1598,m=S,run=1,el=10,er=9,yaw=-13.8,yr=-15.1,pc=7,hd=4,OL=11,OR=3
HB:t=1770,m=S,run=1,el=165,er=153,yaw=-14.3,yr=-10.7,pc=5,hd=4,OL=9,OR=1
HB:t=1790,m=S,run=1,el=10,er=10,yaw=-14.3,yr=-10.7,pc=6,hd=4,OL=10,OR=2
HB:t=1810,m=S,run=1,el=11,er=9,yaw=-14.3,yr=-10.7,pc=7,hd=4,OL=11,OR=3
HB:t=1952,m=S,run=1,el=114,er=98,yaw=-16.6,yr=-10.1,pc=6,hd=4,OL=10,OR=2
HB:t=1953,m=S,run=1,el=36,er=30,yaw=-16.6,yr=-10.1,pc=6,hd=4,OL=10,OR=2
HB:t=1973,m=S,run=1,el=10,er=9,yaw=-16.6,yr=-10.1,pc=7,hd=4,OL=11,OR=3
HB:t=1993,m=S,run=1,el=11,er=8,yaw=-16.6,yr=-10.1,pc=7,hd=4,OL=11,OR=3
HB:t=2118,m=S,run=1,el=113,er=90,yaw=-16.6,yr=-10.1,pc=6,hd=4,OL=10,OR=2
HB:t=2137,m=S,run=1,el=10,er=8,yaw=-16.6,yr=-10.1,pc=7,hd=4,OL=11,OR=3
HB:t=2239,m=S,run=1,el=93,er=76,yaw=-14.6,yr=-3.2,pc=6,hd=3,OL=9,OR=3
HB:t=2345,m=S,run=1,el=99,er=84,yaw=-14.6,yr=-3.2,pc=6,hd=3,OL=9,OR=3
HB:t=2365,m=S,run=1,el=10,er=7,yaw=-14.6,yr=-3.2,pc=7,hd=3,OL=10,OR=4
HB:t=2385,m=S,run=1,el=9,er=7,yaw=-14.6,yr=-3.2,pc=7,hd=3,OL=10,OR=4
HB:t=2405,m=S,run=1,el=9,er=8,yaw=-14.6,yr=-3.2,pc=7,hd=3,OL=10,OR=4
HB:t=2425,m=S,run=1,el=10,er=7,yaw=-14.6,yr=-3.2,pc=7,hd=3,OL=10,OR=4
HB:t=2618,m=S,run=1,el=178,er=143,yaw=-11.2,yr=3.9,pc=5,hd=2,OL=7,OR=3
HB:t=2638,m=S,run=1,el=9,er=8,yaw=-11.2,yr=3.9,pc=6,hd=2,OL=8,OR=4
HB:t=2761,m=S,run=1,el=99,er=85,yaw=-9.3,yr=5.5,pc=6,hd=2,OL=8,OR=4
HB:t=2765,m=S,run=1,el=15,er=12,yaw=-9.3,yr=5.5,pc=6,hd=1,OL=7,OR=5
HB:t=2785,m=S,run=1,el=8,er=8,yaw=-9.3,yr=5.5,pc=7,hd=1,OL=8,OR=6
HB:t=2805,m=S,run=1,el=9,er=8,yaw=-9.3,yr=5.5,pc=7,hd=1,OL=8,OR=6
HB:t=2825,m=S,run=1,el=9,er=7,yaw=-9.3,yr=5.5,pc=7,hd=1,OL=8,OR=6
HB:t=2945,m=S,run=1,el=90,er=77,yaw=-9.3,yr=5.5,pc=7,hd=1,OL=8,OR=6
HB:t=3048,m=S,run=1,el=73,er=62,yaw=-6.1,yr=9.0,pc=7,hd=0,OL=7,OR=7
HB:t=3154,m=S,run=1,el=84,er=72,yaw=-6.1,yr=9.0,pc=6,hd=0,OL=6,OR=6
HB:t=3174,m=S,run=1,el=7,er=7,yaw=-6.1,yr=9.0,pc=7,hd=0,OL=7,OR=7
HB:t=3194,m=S,run=1,el=8,er=6,yaw=-6.1,yr=9.0,pc=8,hd=0,OL=8,OR=8
HB:t=3214,m=S,run=1,el=8,er=6,yaw=-6.1,yr=9.0,pc=8,hd=0,OL=8,OR=8
HB:t=3234,m=S,run=1,el=8,er=6,yaw=-6.1,yr=9.0,pc=8,hd=0,OL=8,OR=8
HB:t=3365,m=S,run=1,el=91,er=77,yaw=-4.2,yr=9.2,pc=7,hd=0,OL=7,OR=7
HB:t=3385,m=S,run=1,el=8,er=6,yaw=-4.2,yr=9.2,pc=8,hd=0,OL=8,OR=8
HB:t=3405,m=S,run=1,el=7,er=6,yaw=-4.2,yr=9.2,pc=8,hd=0,OL=8,OR=8
HB:t=3425,m=S,run=1,el=7,er=6,yaw=-4.2,yr=9.2,pc=8,hd=0,OL=8,OR=8
HB:t=3445,m=S,run=1,el=7,er=6,yaw=-4.2,yr=9.2,pc=8,hd=0,OL=8,OR=8
HB:t=3641,m=S,run=1,el=73,er=61,yaw=-2.4,yr=8.1,pc=7,hd=0,OL=7,OR=7
HB:t=3641,m=S,run=1,el=57,er=48,yaw=-2.4,yr=8.1,pc=7,hd=0,OL=7,OR=7
HB:t=3754,m=S,run=1,el=74,er=63,yaw=-2.4,yr=8.1,pc=7,hd=0,OL=7,OR=7
HB:t=3774,m=S,run=1,el=8,er=6,yaw=-2.4,yr=8.1,pc=7,hd=0,OL=7,OR=7
HB:t=3794,m=S,run=1,el=7,er=7,yaw=-2.4,yr=8.1,pc=8,hd=0,OL=8,OR=8
HB:t=3814,m=S,run=1,el=8,er=7,yaw=-2.4,yr=8.1,pc=8,hd=0,OL=8,OR=8
HB:t=3834,m=S,run=1,el=7,er=6,yaw=-2.4,yr=8.1,pc=8,hd=0,OL=8,OR=8
HB:t=3930,m=S,run=1,el=73,er=60,yaw=1.6,yr=12.3,pc=7,hd=-1,OL=6,OR=8
HB:t=4037,m=S,run=1,el=92,er=78,yaw=1.6,yr=12.3,pc=6,hd=-1,OL=5,OR=7
HB:t=4057,m=S,run=1,el=9,er=6,yaw=1.6,yr=12.3,pc=8,hd=-1,OL=7,OR=9
HB:t=4077,m=S,run=1,el=8,er=7,yaw=1.6,yr=12.3,pc=8,hd=-1,OL=7,OR=9
HB:t=4097,m=S,run=1,el=9,er=8,yaw=1.6,yr=12.3,pc=7,hd=-1,OL=6,OR=8
HB:t=4117,m=S,run=1,el=9,er=8,yaw=1.6,yr=12.3,pc=7,hd=-1,OL=6,OR=8
HB:t=4247,m=S,run=1,el=104,er=91,yaw=1.9,yr=8.5,pc=7,hd=-1,OL=6,OR=8
HB:t=4267,m=S,run=1,el=8,er=8,yaw=1.9,yr=8.5,pc=7,hd=-1,OL=6,OR=8
HB:t=4287,m=S,run=1,el=9,er=8,yaw=1.9,yr=8.5,pc=7,hd=-1,OL=6,OR=8
HB:t=4307,m=S,run=1,el=9,er=7,yaw=1.9,yr=8.5,pc=7,hd=-1,OL=6,OR=8
HB:t=4327,m=S,run=1,el=9,er=7,yaw=1.9,yr=8.5,pc=7,hd=-1,OL=6,OR=8
HB:t=4523,m=S,run=1,el=91,er=79,yaw=3.7,yr=7.7,pc=7,hd=-1,OL=6,OR=8
HB:t=4523,m=S,run=1,el=73,er=64,yaw=3.7,yr=7.7,pc=6,hd=-1,OL=5,OR=7
HB:t=4636,m=S,run=1,el=91,er=78,yaw=3.7,yr=7.7,pc=6,hd=-1,OL=5,OR=7
HB:t=4656,m=S,run=1,el=8,er=7,yaw=3.7,yr=7.7,pc=7,hd=-1,OL=6,OR=8
HB:t=4676,m=S,run=1,el=9,er=7,yaw=3.7,yr=7.7,pc=7,hd=-1,OL=6,OR=8
HB:t=4696,m=S,run=1,el=8,er=7,yaw=3.7,yr=7.7,pc=8,hd=-1,OL=7,OR=9
HB:t=4716,m=S,run=1,el=9,er=8,yaw=3.7,yr=7.7,pc=7,hd=-1,OL=6,OR=8
HB:t=4739,m=S,run=1,el=17,er=14,yaw=6.1,yr=9.2,pc=8,hd=-2,OL=6,OR=10
HB:t=4845,m=S,run=1,el=86,er=79,yaw=6.1,yr=9.2,pc=7,hd=-2,OL=5,OR=9
HB:t=4865,m=S,run=1,el=8,er=7,yaw=6.1,yr=9.2,pc=7,hd=-2,OL=5,OR=9
HB:t=4885,m=S,run=1,el=8,er=8,yaw=6.1,yr=9.2,pc=7,hd=-2,OL=5,OR=9
HB:t=4905,m=S,run=1,el=8,er=8,yaw=6.1,yr=9.2,pc=8,hd=-2,OL=6,OR=10
HB:t=4925,m=S,run=1,el=8,er=8,yaw=6.1,yr=9.2,pc=8,hd=-2,OL=6,OR=10
HB:t=5132,m=S,run=1,el=165,er=149,yaw=7.8,yr=9.0,pc=5,hd=-2,OL=3,OR=7
HB:t=5256,m=S,run=1,el=94,er=82,yaw=9.1,yr=7.9,pc=5,hd=-2,OL=3,OR=7
HB:t=5264,m=S,run=1,el=1,er=1,yaw=9.1,yr=7.9,pc=7,hd=-2,OL=5,OR=9
HB:t=5284,m=S,run=1,el=8,er=8,yaw=9.1,yr=7.9,pc=7,hd=-2,OL=5,OR=9
HB:t=5304,m=S,run=1,el=8,er=8,yaw=9.1,yr=7.9,pc=7,hd=-2,OL=5,OR=9
HB:t=5324,m=S,run=1,el=8,er=8,yaw=9.1,yr=7.9,pc=7,hd=-2,OL=5,OR=9
HB:t=5445,m=S,run=1,el=95,er=90,yaw=9.1,yr=7.9,pc=6,hd=-2,OL=4,OR=8
HB:t=5518,m=S,run=1,el=63,er=59,yaw=9.2,yr=5.3,pc=7,hd=-2,OL=5,OR=9
HB:t=5538,m=S,run=1,el=9,er=8,yaw=9.2,yr=5.3,pc=7,hd=-2,OL=5,OR=9
HB:t=5645,m=S,run=1,el=97,er=89,yaw=9.2,yr=5.3,pc=6,hd=-2,OL=4,OR=8
HB:t=5665,m=S,run=1,el=9,er=8,yaw=9.2,yr=5.3,pc=7,hd=-2,OL=5,OR=9
HB:t=5685,m=S,run=1,el=9,er=8,yaw=9.2,yr=5.3,pc=7,hd=-2,OL=5,OR=9
HB:t=5705,m=S,run=1,el=9,er=8,yaw=9.2,yr=5.3,pc=7,hd=-2,OL=5,OR=9
HB:t=5821,m=S,run=1,el=92,er=86,yaw=12.4,yr=9.0,pc=6,hd=-3,OL=3,OR=9
HB:t=5927,m=S,run=1,el=95,er=92,yaw=12.4,yr=9.0,pc=6,hd=-3,OL=3,OR=9
HB:t=5947,m=S,run=1,el=9,er=9,yaw=12.4,yr=9.0,pc=7,hd=-3,OL=4,OR=10
HB:t=5967,m=S,run=1,el=8,er=9,yaw=12.4,yr=9.0,pc=7,hd=-3,OL=4,OR=10
HB:t=5987,m=S,run=1,el=8,er=9,yaw=12.4,yr=9.0,pc=7,hd=-3,OL=4,OR=10
HB:t=6007,m=S,run=1,el=8,er=9,yaw=12.4,yr=9.0,pc=7,hd=-3,OL=4,OR=10
HB:t=6138,m=S,run=1,el=104,er=103,yaw=12.6,yr=6.2,pc=6,hd=-3,OL=3,OR=9
HB:t=6158,m=S,run=1,el=9,er=8,yaw=12.6,yr=6.2,pc=7,hd=-3,OL=4,OR=10
HB:t=6178,m=S,run=1,el=9,er=9,yaw=12.6,yr=6.2,pc=7,hd=-3,OL=4,OR=10
HB:t=6198,m=S,run=1,el=9,er=9,yaw=12.6,yr=6.2,pc=7,hd=-3,OL=4,OR=10
HB:t=6218,m=S,run=1,el=9,er=9,yaw=12.6,yr=6.2,pc=7,hd=-3,OL=4,OR=10
HB:t=6414,m=S,run=1,el=95,er=92,yaw=13.0,yr=4.6,pc=6,hd=-3,OL=3,OR=9
HB:t=6414,m=S,run=1,el=75,er=73,yaw=13.0,yr=4.6,pc=6,hd=-3,OL=3,OR=9
HB:t=6527,m=S,run=1,el=95,er=97,yaw=13.0,yr=4.6,pc=6,hd=-3,OL=3,OR=9
HB:t=6547,m=S,run=1,el=9,er=9,yaw=13.0,yr=4.6,pc=7,hd=-3,OL=4,OR=10
HB:t=6567,m=S,run=1,el=9,er=9,yaw=13.0,yr=4.6,pc=7,hd=-3,OL=4,OR=10
HB:t=6587,m=S,run=1,el=9,er=10,yaw=13.0,yr=4.6,pc=7,hd=-3,OL=4,OR=10
HB:t=6607,m=S,run=1,el=9,er=9,yaw=13.0,yr=4.6,pc=7,hd=-3,OL=4,OR=10
HB:t=6682,m=S,run=1,el=70,er=72,yaw=13.4,yr=3.6,pc=7,hd=-3,OL=4,OR=10
HB:t=6789,m=S,run=1,el=101,er=103,yaw=13.4,yr=3.6,pc=6,hd=-3,OL=3,OR=9
HB:t=6809,m=S,run=1,el=10,er=9,yaw=13.4,yr=3.6,pc=6,hd=-3,OL=3,OR=9
HB:t=6829,m=S,run=1,el=9,er=10,yaw=13.4,yr=3.6,pc=7,hd=-3,OL=4,OR=10
HB:t=6849,m=S,run=1,el=10,er=10,yaw=13.4,yr=3.6,pc=7,hd=-3,OL=4,OR=10
HB:t=6869,m=S,run=1,el=9,er=9,yaw=13.4,yr=3.6,pc=7,hd=-3,OL=4,OR=10
HB:t=7065,m=S,run=1,el=169,er=180,yaw=13.1,yr=1.8,pc=5,hd=-3,OL=2,OR=8
HB:t=7290,m=S,run=1,el=95,er=99,yaw=12.0,yr=-0.4,pc=6,hd=-3,OL=3,OR=9
HB:t=7290,m=S,run=1,el=83,er=88,yaw=12.0,yr=-0.4,pc=5,hd=-2,OL=3,OR=7
HB:t=7397,m=S,run=1,el=83,er=82,yaw=12.0,yr=-0.4,pc=5,hd=-2,OL=3,OR=7
HB:t=7417,m=S,run=1,el=7,er=8,yaw=12.0,yr=-0.4,pc=7,hd=-2,OL=5,OR=9
HB:t=7437,m=S,run=1,el=7,er=8,yaw=12.0,yr=-0.4,pc=7,hd=-2,OL=5,OR=9
HB:t=7457,m=S,run=1,el=7,er=7,yaw=12.0,yr=-0.4,pc=7,hd=-2,OL=5,OR=9
HB:t=7477,m=S,run=1,el=8,er=8,yaw=12.0,yr=-0.4,pc=8,hd=-2,OL=6,OR=10
HB:t=7607,m=S,run=1,el=92,er=92,yaw=11.9,yr=-0.6,pc=7,hd=-2,OL=5,OR=9
HB:t=7627,m=S,run=1,el=8,er=8,yaw=11.9,yr=-0.6,pc=7,hd=-2,OL=5,OR=9
HB:t=7647,m=S,run=1,el=8,er=8,yaw=11.9,yr=-0.6,pc=7,hd=-2,OL=5,OR=9
HB:t=7667,m=S,run=1,el=9,er=8,yaw=11.9,yr=-0.6,pc=7,hd=-2,OL=5,OR=9
HB:t=7687,m=S,run=1,el=8,er=9,yaw=11.9,yr=-0.6,pc=7,hd=-2,OL=5,OR=9
HB:t=7883,m=S,run=1,el=92,er=93,yaw=11.6,yr=-0.6,pc=6,hd=-2,OL=4,OR=8
HB:t=7884,m=S,run=1,el=77,er=77,yaw=11.6,yr=-0.6,pc=6,hd=-2,OL=4,OR=8
HB:t=7996,m=S,run=1,el=92,er=97,yaw=11.6,yr=-0.6,pc=6,hd=-2,OL=4,OR=8
