t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,2,0,0,2,2,0,0.00
126,S,1,25,21,0.0,0.0,3,0,0,3,3,0,0.00
127,S,1,7,6,0.0,0.0,3,0,0,3,3,0,0.00
232,S,1,49,40,0.3,2.7,4,-1,-1,3,5,0,0.00
359,S,1,70,59,0.9,4.0,4,-2,-2,2,6,0,0.00
359,S,1,14,12,0.9,5.0,5,-3,-3,2,8,0,0.00
466,S,1,7,6,1.8,5.8,6,-3,-3,3,9,0,0.00
467,S,1,66,59,1.8,6.6,7,-4,-3,3,11,0,0.00
680,S,1,85,85,2.2,7.1,7,-5,-4,2,12,0,0.00
680,S,1,92,101,2.2,1.9,8,-2,-1,6,10,0,0.00
893,S,1,95,100,1.6,-0.8,9,-1,0,8,10,0,0.00
894,S,1,86,96,1.6,-2.3,9,0,1,9,9,0,0.00
1020,S,1,83,91,1.2,-3.0,9,1,2,10,8,0,0.00
1020,S,1,16,16,1.2,-5.2,10,2,3,12,8,0,0.00
1147,S,1,8,8,1.2,-6.8,11,3,3,14,8,0,0.00
1147,S,1,110,88,1.2,4.6,10,-3,-2,7,13,0,0.00
1264,S,1,105,107,1.2,10.4,9,-6,-5,3,15,0,0.00
1274,S,1,3,3,1.2,15.0,11,-8,-8,3,19,0,0.00
1371,S,1,94,135,2.0,5.9,10,-4,-3,6,14,0,0.00
1566,S,1,110,165,-3.1,1.0,8,-2,-1,6,10,0,0.00
1566,S,1,86,117,-3.1,-15.7,8,7,8,15,1,0,0.00
1695,S,1,150,121,-3.1,-28.2,9,8,14,17,1,0,0.00
1697,S,1,28,19,-3.1,-29.1,9,8,15,17,1,0,0.00
1804,S,1,170,99,-6.6,0.8,9,2,0,11,7,0,0.00
2018,S,1,170,102,4.6,16.1,8,-4,-8,4,12,0,0.00
2019,S,1,127,109,4.6,21.1,7,-6,-11,1,13,0,0.00
2144,S,1,111,111,5.5,23.5,7,-6,-12,1,13,0,0.00
2145,S,1,20,21,5.5,14.2,9,-8,-7,1,17,0,0.00
2251,S,1,95,120,5.7,1.7,9,-3,-1,6,12,0,0.00
2464,S,1,108,139,1.8,-1.1,8,-2,1,6,10,0,0.00
2464,S,1,103,127,1.8,-9.0,8,4,5,12,4,0,0.00
2678,S,1,107,105,-0.1,-13.0,8,6,6,14,2,0,0.00
2679,S,1,129,104,-0.1,-2.6,7,1,1,8,6,0,0.00
2805,S,1,112,101,0.7,2.6,7,-1,-1,6,8,0,0.00
2805,S,1,16,19,0.7,10.2,9,-5,-5,4,14,0,0.00
2911,S,1,8,11,2.2,15.9,11,-8,-8,3,19,0,0.00
2912,S,1,76,130,2.2,10.6,10,-6,-5,4,16,0,0.00
3126,S,1,95,173,-5.3,8.0,8,-5,-4,3,13,0,0.00
3126,S,1,100,164,-5.3,-14.7,8,7,7,15,1,0,0.00
3339,S,1,129,126,-9.6,-26.1,7,6,13,13,1,0,0.00
3339,S,1,141,113,-9.6,-6.3,7,6,3,13,1,0,0.00
3552,S,1,141,107,-5.5,3.5,6,3,-2,9,3,0,0.00
3553,S,1,122,101,-5.5,10.7,7,-3,-5,4,10,0,0.00
3767,S,1,104,96,-3.1,14.2,7,-5,-7,2,12,0,0.00
