t_ms,mode,run,el,er,yaw,yr,pc,hd,OL,OR,sb,lp
141,S,1,0,0,0.0,0.0,2,0,2,2,0,0.00
141,S,1,11,10,0.0,0.0,3,0,3,3,0,0.00
199,S,1,3,3,0.0,0.0,3,0,3,3,0,0.00
200,S,1,14,16,0.0,0.0,4,0,4,4,0,0.00
327,S,1,52,67,-0.0,-0.0,4,0,4,4,0,0.00
328,S,1,12,16,-0.0,-0.0,5,0,5,5,0,0.00
386,S,1,29,39,-0.1,-0.7,7,0,7,7,0,0.00
566,S,1,69,94,-2.2,-3.1,7,0,7,7,0,0.00
566,S,1,41,54,-2.2,-3.1,9,1,10,8,0,0.00
602,S,1,7,9,-4.1,-15.5,10,1,11,9,0,0.00
720,S,1,108,105,-4.6,-14.1,10,5,15,5,0,0.00
729,S,1,10,8,-4.6,-14.1,11,5,16,6,0,0.00
795,S,1,73,59,-5.4,-17.9,11,5,16,6,0,0.00
919,S,1,163,116,-4.9,-14.7,9,6,15,3,0,0.00
927,S,1,19,12,-4.9,-14.7,10,5,15,5,0,0.00
994,S,1,90,58,-1.6,10.6,10,-1,9,11,0,0.00
1119,S,1,151,128,0.5,11.6,9,-1,8,10,0,0.00
1127,S,1,16,12,0.5,11.6,9,-2,7,11,0,0.00
1194,S,1,63,57,4.0,34.6,10,-4,6,14,0,0.00
1319,S,1,119,133,4.5,30.4,9,-6,3,15,0,0.00
1327,S,1,14,16,4.5,30.4,10,-4,6,14,0,0.00
1393,S,1,59,78,3.8,21.0,10,-3,7,13,0,0.00
1519,S,1,116,155,2.7,16.8,9,-4,5,13,0,0.00
1527,S,1,13,17,2.7,16.8,10,-3,7,13,0,0.00
1594,S,1,56,77,-0.4,-7.6,10,3,13,7,0,0.00
1719,S,1,119,124,-2.0,-8.5,9,3,12,6,0,0.00
1727,S,1,13,12,-2.0,-8.5,10,3,13,7,0,0.00
1794,S,1,64,56,-3.6,-18.8,10,4,14,6,0,0.00
1919,S,1,143,106,-3.3,-15.8,9,5,14,4,0,0.00
1927,S,1,17,12,-3.3,-15.8,10,4,14,6,0,0.00
1994,S,1,83,55,-1.0,2.2,10,0,10,10,0,0.00
2119,S,1,151,126,0.6,3.9,9,0,9,9,0,0.00
2127,S,1,16,13,0.6,3.9,9,-1,8,10,0,0.00
2194,S,1,67,61,3.5,23.9,10,-4,6,14,0,0.00
2319,S,1,125,135,4.5,21.7,9,-5,4,14,0,0.00
2327,S,1,14,16,4.5,21.7,10,-4,6,14,0,0.00
2394,S,1,60,78,4.2,16.6,10,-3,7,13,0,0.00
2519,S,1,112,151,3.2,13.0,9,-4,5,13,0,0.00
2527,S,1,12,17,3.2,13.0,9,-3,6,12,0,0.00
2594,S,1,53,76,0.0,-11.1,10,2,12,8,0,0.00
2719,S,1,122,127,-1.5,-11.4,9,3,12,6,0,0.00
2727,S,1,14,13,-1.5,-11.4,10,3,13,7,0,0.00
2794,S,1,66,61,-3.3,-22.3,10,4,14,6,0,0.00
2919,S,1,149,115,-3.2,-19.1,9,5,14,4,0,0.00
2927,S,1,17,13,-3.2,-19.1,9,4,13,5,0,0.00
2973,S,1,52,36,-3.0,-15.4,10,3,13,7,0,0.00
3013,S,1,15,11,-0.9,1.5,10,3,13,7,0,0.00
3014,S,1,37,26,-0.9,1.5,10,-2,8,12,0,0.00
3136,S,1,132,128,0.5,3.2,9,-2,7,11,0,0.00
3140,S,1,2,2,0.5,3.2,11,-3,8,14,0,0.00
3190,S,1,46,49,1.6,9.9,11,-3,8,14,0,0.00
3230,S,1,11,12,2.9,17.8,11,-3,8,14,0,0.00
3230,S,1,23,27,2.9,17.8,11,-4,7,15,0,0.00
3353,S,1,114,147,2.7,15.1,9,-5,4,14,0,0.00
3357,S,1,17,23,2.7,15.1,10,-4,6,14,0,0.00
3428,S,1,62,86,0.2,-4.5,10,0,10,10,0,0.00
3548,S,1,122,147,-1.3,-5.8,10,1,11,9,0,0.00
3556,S,1,0,1,-1.3,-5.8,11,1,12,10,0,0.00
3618,S,1,68,75,-3.9,-23.6,11,4,15,7,0,0.00
3747,S,1,145,121,-4.4,-20.8,10,6,16,4,0,0.00
3755,S,1,1,1,-4.4,-20.8,11,5,16,6,0,0.00
3827,S,1,110,76,-3.4,-11.2,10,2,12,8,0,0.00
3948,S,1,169,124,-1.9,-7.7,9,3,12,6,0,0.00
3956,S,1,1,0,-1.9,-7.7,11,2,13,9,0,0.00
4018,S,1,90,66,1.7,18.6,10,-3,7,13,0,0.00
4147,S,1,134,141,2.9,17.4,9,-4,5,13,0,0.00
4155,S,1,1,1,2.9,17.4,11,-4,7,15,0,0.00
4206,S,1,52,65,3.4,18.8,11,-4,7,15,0,0.00
4247,S,1,11,14,4.2,21.1,11,-4,7,15,0,0.00
4247,S,1,29,42,4.2,21.1,11,-4,7,15,0,0.00
4370,S,1,113,166,3.1,16.8,9,-5,4,14,0,0.00
4374,S,1,18,26,3.1,16.8,9,-4,5,13,0,0.00
4424,S,1,37,54,2.1,7.3,10,-1,9,11,0,0.00
4463,S,1,11,15,-1.3,-17.4,10,-1,9,11,0,0.00
4464,S,1,27,36,-1.3,-17.4,10,3,13,7,0,0.00
4586,S,1,135,126,-3.0,-17.1,9,4,13,5,0,0.00
4590,S,1,2,2,-3.0,-17.1,11,4,15,7,0,0.00
4640,S,1,56,47,-3.9,-21.3,11,4,15,7,0,0.00
4675,S,1,13,11,-4.5,-22.4,11,5,16,6,0,0.00
4798,S,1,161,117,-4.1,-18.8,9,6,15,3,0,0.00
4802,S,1,0,0,-4.1,-18.8,11,5,16,6,0,0.00
4873,S,1,107,68,-0.5,9.0,10,-1,9,11,0,0.00
4992,S,1,152,124,1.5,10.4,9,-2,7,11,0,0.00
5001,S,1,7,6,1.5,10.4,9,-2,7,11,0,0.00
5046,S,1,42,40,2.3,14.3,10,-3,7,13,0,0.00
5087,S,1,11,11,5.1,32.0,11,-3,8,14,0,0.00
5087,S,1,30,33,5.1,32.0,11,-5,6,16,0,0.00
5210,S,1,114,144,5.5,28.0,9,-6,3,15,0,0.00
5214,S,1,18,24,5.5,28.0,10,-5,5,15,0,0.00
5264,S,1,37,52,5.4,23.3,10,-5,5,15,0,0.00
5304,S,1,10,15,3.4,6.2,10,-5,5,15,0,0.00
5304,S,1,28,39,3.4,6.2,10,1,11,9,0,0.00
5427,S,1,130,132,1.9,3.4,9,0,9,9,0,0.00
5431,S,1,2,1,1.9,3.4,11,1,12,10,0,0.00
5497,S,1,68,72,-0.4,-12.9,10,3,13,7,0,0.00
5621,S,1,143,128,-0.5,-11.3,9,3,12,6,0,0.00
5629,S,1,9,7,-0.5,-11.3,10,3,13,7,0,0.00
5680,S,1,54,44,-0.6,-10.2,10,2,12,8,0,0.00
5714,S,1,12,11,0.3,-2.4,11,2,13,9,0,0.00
5837,S,1,128,129,0.8,-1.4,9,-1,8,10,0,0.00
5841,S,1,1,1,0.8,-1.4,11,-1,10,12,0,0.00
