t_ms,mode,run,el,er,yaw,yr,pc,hd,OL,OR,sb,lp
180,S,1,0,0,-0.0,0.0,1,0,1,1,0,0.00
181,S,1,21,23,-0.0,0.0,3,0,3,3,0,0.00
338,S,1,73,72,-0.0,0.0,3,0,3,3,0,0.00
342,S,1,11,11,-0.0,0.0,3,0,3,3,0,0.00
392,S,1,28,28,-0.0,0.1,5,0,5,5,0,0.00
522,S,1,86,83,0.1,0.2,5,0,5,5,0,0.00
525,S,1,1,1,0.1,0.2,7,0,7,7,0,0.00
601,S,1,51,50,0.4,2.3,8,0,8,8,0,0.00
720,S,1,78,75,0.5,2.1,9,0,9,9,0,0.00
728,S,1,3,2,0.5,2.1,10,0,10,10,0,0.00
774,S,1,32,30,0.5,2.1,12,0,12,12,0,0.00
809,S,1,9,9,0.7,2.8,12,0,12,12,0,0.00
932,S,1,118,115,0.7,2.4,10,0,10,10,0,0.00
936,S,1,2,2,0.7,2.4,11,0,11,11,0,0.00
986,S,1,53,51,0.8,2.9,11,0,11,11,0,0.00
1026,S,1,12,11,1.0,3.5,10,0,10,10,0,0.00
1026,S,1,28,27,1.0,3.5,10,0,10,10,0,0.00
1149,S,1,131,127,1.0,3.0,9,0,9,9,0,0.00
1153,S,1,18,17,1.0,3.0,9,0,9,9,0,0.00
1203,S,1,47,44,1.1,3.3,10,0,10,10,0,0.00
1243,S,1,12,11,1.4,4.8,11,0,11,11,0,0.00
1243,S,1,35,34,1.4,4.8,11,0,11,11,0,0.00
1366,S,1,130,129,1.5,4.3,9,-1,8,10,0,0.00
1370,S,1,20,20,1.5,4.3,9,0,9,9,0,0.00
1420,S,1,44,44,1.6,4.5,10,0,10,10,0,0.00
1460,S,1,12,11,1.8,4.8,10,0,10,10,0,0.00
1461,S,1,32,31,1.8,4.8,10,-1,9,11,0,0.00
1584,S,1,117,120,1.8,4.2,9,-1,8,10,0,0.00
1587,S,1,18,18,1.8,4.2,10,-1,9,11,0,0.00
1659,S,1,57,59,1.6,2.2,10,-1,9,11,0,0.00
1778,S,1,112,116,1.5,1.8,9,-1,8,10,0,0.00
1787,S,1,5,5,1.5,1.8,10,0,10,10,0,0.00
1832,S,1,40,41,1.4,1.1,10,0,10,10,0,0.00
1868,S,1,11,11,1.2,-0.9,11,0,11,11,0,0.00
1990,S,1,128,126,1.1,-0.8,9,0,9,9,0,0.00
1994,S,1,3,4,1.1,-0.8,10,0,10,10,0,0.00
2044,S,1,50,49,1.1,-1.3,10,0,10,10,0,0.00
2084,S,1,12,12,0.9,-1.9,10,0,10,10,0,0.00
2084,S,1,25,25,0.9,-1.9,10,0,10,10,0,0.00
2207,S,1,125,124,1.0,-1.6,9,0,9,9,0,0.00
2211,S,1,18,19,1.0,-1.6,9,0,9,9,0,0.00
2261,S,1,42,43,1.0,-1.3,10,0,10,10,0,0.00
2301,S,1,11,11,1.0,-0.8,11,0,11,11,0,0.00
2301,S,1,33,32,1.0,-0.8,11,0,11,11,0,0.00
2425,S,1,130,131,1.0,-0.6,9,0,9,9,0,0.00
2428,S,1,21,20,1.0,-0.6,9,0,9,9,0,0.00
2500,S,1,68,67,1.1,-0.1,10,0,10,10,0,0.00
2619,S,1,119,119,1.2,-0.0,9,0,9,9,0,0.00
2627,S,1,5,5,1.2,-0.0,10,0,10,10,0,0.00
2673,S,1,42,42,1.2,0.0,10,0,10,10,0,0.00
2708,S,1,11,10,1.3,0.6,11,0,11,11,0,0.00
2831,S,1,127,124,1.3,0.6,9,-1,8,10,0,0.00
2835,S,1,3,3,1.3,0.6,10,-1,9,11,0,0.00
