HB:t=0,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=0,hd=0,OL=0,OR=0
HB:t=185,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=2,hd=0,OL=2,OR=2
HB:t=185,m=S,run=1,el=21,er=23,yaw=0.0,yr=0.0,pc=3,hd=0,OL=3,OR=3
HB:t=322,m=S,run=1,el=48,er=47,yaw=0.0,yr=0.1,pc=4,hd=0,OL=4,OR=4
HB:t=325,m=S,run=1,el=9,er=9,yaw=0.0,yr=0.1,pc=4,hd=0,OL=4,OR=4
HB:t=345,m=S,run=1,el=5,er=5,yaw=0.0,yr=0.1,pc=4,hd=0,OL=4,OR=4
HB:t=365,m=S,run=1,el=5,er=5,yaw=0.0,yr=0.1,pc=5,hd=0,OL=5,OR=5
HB:t=436,m=S,run=1,el=41,er=38,yaw=0.2,yr=1.4,pc=6,hd=0,OL=6,OR=6
HB:t=559,m=S,run=1,el=64,er=62,yaw=0.3,yr=1.3,pc=7,hd=0,OL=7,OR=7
HB:t=562,m=S,run=1,el=11,er=10,yaw=0.3,yr=1.3,pc=8,hd=0,OL=8,OR=8
HB:t=582,m=S,run=1,el=7,er=6,yaw=0.3,yr=1.3,pc=8,hd=0,OL=8,OR=8
HB:t=602,m=S,run=1,el=6,er=7,yaw=0.3,yr=1.3,pc=9,hd=0,OL=9,OR=9
HB:t=668,m=S,run=1,el=44,er=42,yaw=0.5,yr=2.2,pc=11,hd=0,OL=11,OR=11
HB:t=786,m=S,run=1,el=101,er=96,yaw=0.6,yr=1.6,pc=10,hd=0,OL=10,OR=10
HB:t=794,m=S,run=1,el=1,er=1,yaw=0.6,yr=1.6,pc=11,hd=0,OL=11,OR=11
HB:t=814,m=S,run=1,el=10,er=11,yaw=0.6,yr=1.6,pc=11,hd=0,OL=11,OR=11
HB:t=834,m=S,run=1,el=11,er=10,yaw=0.6,yr=1.6,pc=11,hd=0,OL=11,OR=11
HB:t=870,m=S,run=1,el=48,er=47,yaw=0.6,yr=1.2,pc=11,hd=0,OL=11,OR=11
HB:t=1002,m=S,run=1,el=122,er=120,yaw=0.7,yr=1.2,pc=9,hd=0,OL=9,OR=9
HB:t=1002,m=S,run=1,el=28,er=28,yaw=0.7,yr=1.2,pc=10,hd=0,OL=10,OR=10
HB:t=1022,m=S,run=1,el=11,er=11,yaw=0.7,yr=1.2,pc=10,hd=0,OL=10,OR=10
HB:t=1042,m=S,run=1,el=11,er=10,yaw=0.7,yr=1.2,pc=10,hd=0,OL=10,OR=10
HB:t=1091,m=S,run=1,el=47,er=45,yaw=0.9,yr=1.8,pc=10,hd=0,OL=10,OR=10
HB:t=1262,m=S,run=1,el=114,er=109,yaw=1.3,yr=2.7,pc=9,hd=0,OL=9,OR=9
HB:t=1262,m=S,run=1,el=66,er=65,yaw=1.3,yr=2.7,pc=9,hd=0,OL=9,OR=9
HB:t=1282,m=S,run=1,el=10,er=10,yaw=1.3,yr=2.7,pc=10,hd=0,OL=10,OR=10
