t_ms,mode,run,el,er,yaw,yr,pc,hd,OL,OR,sb,lp
141,S,1,0,0,-0.0,0.0,1,0,1,1,0,0.00
141,S,1,10,10,-0.0,0.0,2,0,2,2,0,0.00
161,S,1,3,2,-0.0,0.0,2,0,2,2,0,0.00
181,S,1,3,3,-0.0,0.0,3,0,3,3,0,0.00
229,S,1,14,18,-0.0,-0.0,4,0,4,4,0,0.00
400,S,1,53,65,-0.2,-0.7,4,0,4,4,0,0.00
401,S,1,40,48,-0.2,-0.7,6,0,6,6,0,0.00
421,S,1,7,7,-0.2,-0.7,6,0,6,6,0,0.00
551,S,1,77,90,-1.2,-3.1,7,0,7,7,0,0.00
554,S,1,11,13,-1.2,-3.1,7,0,7,7,0,0.00
574,S,1,6,8,-1.2,-3.1,8,0,8,8,0,0.00
594,S,1,7,8,-1.2,-3.1,9,0,9,9,0,0.00
669,S,1,50,60,-2.5,-10.9,10,1,11,9,0,0.00
788,S,1,93,101,-3.3,-9.7,10,1,11,9,0,0.00
796,S,1,2,3,-3.3,-9.7,11,1,12,10,0,0.00
816,S,1,10,11,-3.3,-9.7,10,1,11,9,0,0.00
836,S,1,10,10,-3.3,-9.7,11,1,12,10,0,0.00
897,S,1,73,72,-4.1,-11.9,10,2,12,8,0,0.00
1020,S,1,128,112,-4.2,-8.1,9,2,11,7,0,0.00
1023,S,1,1,0,-4.2,-8.1,11,2,13,9,0,0.00
1043,S,1,13,11,-4.2,-8.1,10,2,12,8,0,0.00
1063,S,1,13,10,-4.2,-8.1,10,2,12,8,0,0.00
1104,S,1,54,45,-4.2,-5.6,10,2,12,8,0,0.00
1235,S,1,133,109,-3.7,-1.9,9,2,11,7,0,0.00
1235,S,1,30,25,-3.7,-1.9,9,1,10,8,0,0.00
1255,S,1,11,10,-3.7,-1.9,10,1,11,9,0,0.00
1275,S,1,13,10,-3.7,-1.9,10,1,11,9,0,0.00
1324,S,1,51,46,-2.8,4.8,10,1,11,9,0,0.00
1494,S,1,132,105,0.3,13.4,9,1,10,8,0,0.00
1495,S,1,80,61,0.3,13.4,9,0,9,9,0,0.00
1515,S,1,12,10,0.3,13.4,10,0,10,10,0,0.00
1645,S,1,128,108,2.3,14.0,9,-1,8,10,0,0.00
1649,S,1,19,16,2.3,14.0,9,-1,8,10,0,0.00
1669,S,1,12,10,2.3,14.0,10,-1,9,11,0,0.00
1689,S,1,11,9,2.3,14.0,10,-1,9,11,0,0.00
1734,S,1,50,44,3.0,13.5,10,-1,9,11,0,0.00
1870,S,1,123,109,4.8,14.8,9,-2,7,11,0,0.00
1870,S,1,33,31,4.8,14.8,9,-2,7,11,0,0.00
1890,S,1,10,10,4.8,14.8,10,-2,8,12,0,0.00
1910,S,1,11,11,4.8,14.8,10,-2,8,12,0,0.00
1954,S,1,47,49,5.7,16.2,10,-2,8,12,0,0.00
2090,S,1,115,126,6.5,13.2,9,-3,6,12,0,0.00
2090,S,1,32,36,6.5,13.2,9,-3,6,12,0,0.00
2110,S,1,10,12,6.5,13.2,10,-3,7,13,0,0.00
2130,S,1,10,13,6.5,13.2,10,-3,7,13,0,0.00
2174,S,1,42,55,6.8,10.3,10,-3,7,13,0,0.00
2310,S,1,110,147,5.8,3.6,9,-3,6,12,0,0.00
2310,S,1,32,42,5.8,3.6,9,-2,7,11,0,0.00
2330,S,1,11,14,5.8,3.6,10,-2,8,12,0,0.00
2350,S,1,10,13,5.8,3.6,10,-2,8,12,0,0.00
2424,S,1,77,99,2.0,-24.4,9,-1,8,10,0,0.00
2541,S,1,111,130,0.2,-21.7,8,0,8,8,0,0.00
2550,S,1,10,13,0.2,-21.7,9,0,9,9,0,0.00
2570,S,1,10,10,0.2,-21.7,10,0,10,10,0,0.00
2590,S,1,10,11,0.2,-21.7,10,0,10,10,0,0.00
2625,S,1,34,39,-0.1,-16.5,10,0,10,10,0,0.00
2757,S,1,110,123,-1.9,-16.5,9,0,9,9,0,0.00
2757,S,1,26,29,-1.9,-16.5,9,0,9,9,0,0.00
2777,S,1,10,11,-1.9,-16.5,10,1,11,9,0,0.00
2797,S,1,11,11,-1.9,-16.5,10,1,11,9,0,0.00
2871,S,1,80,78,-3.8,-24.3,10,1,11,9,0,0.00
2989,S,1,124,125,-4.3,-17.6,8,3,11,5,0,0.00
2997,S,1,2,2,-4.3,-17.6,10,2,12,8,0,0.00
3017,S,1,12,11,-4.3,-17.6,10,2,12,8,0,0.00
3037,S,1,11,11,-4.3,-17.6,10,2,12,8,0,0.00
3073,S,1,52,45,-4.4,-12.1,10,2,12,8,0,0.00
3209,S,1,130,111,-4.5,-8.0,9,2,11,7,0,0.00
3210,S,1,37,31,-4.5,-8.0,9,2,11,7,0,0.00
3229,S,1,12,10,-4.5,-8.0,10,2,12,8,0,0.00
3249,S,1,12,10,-4.5,-8.0,10,2,12,8,0,0.00
3293,S,1,53,42,-3.9,-1.2,10,1,11,9,0,0.00
3428,S,1,136,113,-2.7,3.1,9,2,11,7,0,0.00
3429,S,1,39,29,-2.7,3.1,9,1,10,8,0,0.00
3449,S,1,13,10,-2.7,3.1,10,1,11,9,0,0.00
3469,S,1,13,10,-2.7,3.1,10,1,11,9,0,0.00
3512,S,1,54,41,-1.2,12.6,10,0,10,10,0,0.00
3682,S,1,135,108,2.7,21.0,9,0,9,9,0,0.00
3682,S,1,77,63,2.7,21.0,9,-1,8,10,0,0.00
3702,S,1,11,11,2.7,21.0,9,-1,8,10,0,0.00
3834,S,1,124,111,4.5,18.4,9,-2,7,11,0,0.00
3837,S,1,19,19,4.5,18.4,9,-2,7,11,0,0.00
3857,S,1,11,11,4.5,18.4,9,-2,7,11,0,0.00
3877,S,1,11,11,4.5,18.4,10,-2,8,12,0,0.00
3952,S,1,80,83,6.5,25.5,9,-3,6,12,0,0.00
4075,S,1,113,128,6.5,16.7,8,-4,4,12,0,0.00
4079,S,1,18,21,6.5,16.7,9,-3,6,12,0,0.00
4099,S,1,11,12,6.5,16.7,9,-3,6,12,0,0.00
4119,S,1,11,13,6.5,16.7,10,-3,7,13,0,0.00
4159,S,1,41,50,6.3,9.3,10,-3,7,13,0,0.00
4330,S,1,116,146,4.4,-0.2,8,-3,5,11,0,0.00
4330,S,1,70,85,4.4,-0.2,8,-2,6,10,0,0.00
4350,S,1,11,13,4.4,-0.2,10,-2,8,12,0,0.00
4476,S,1,119,144,2.1,-5.9,8,-2,6,10,0,0.00
4484,S,1,4,4,2.1,-5.9,10,-1,9,11,0,0.00
4504,S,1,10,12,2.1,-5.9,10,-1,9,11,0,0.00
4524,S,1,11,12,2.1,-5.9,10,0,10,10,0,0.00
4569,S,1,50,56,1.9,-5.7,10,0,10,10,0,0.00
4701,S,1,113,129,-0.2,-10.6,9,0,9,9,0,0.00
4701,S,1,27,30,-0.2,-10.6,9,0,9,9,0,0.00
4721,S,1,10,11,-0.2,-10.6,9,0,9,9,0,0.00
4741,S,1,11,11,-0.2,-10.6,10,0,10,10,0,0.00
