t_ms,mode,run,el,er,yaw,yr,pc,hd,OL,OR,sb,lp
140,S,1,0,0,0.0,0.0,1,0,1,1,0,0.00
141,S,1,10,12,0.0,0.0,2,0,2,2,0,0.00
203,S,1,13,13,0.0,0.0,3,0,3,3,0,0.00
331,S,1,36,35,0.1,0.1,4,0,4,4,0,0.00
331,S,1,9,8,0.1,0.1,5,0,5,5,0,0.00
406,S,1,4,4,0.2,1.2,5,0,5,5,0,0.00
406,S,1,28,25,0.2,1.2,7,0,7,7,0,0.00
524,S,1,52,43,0.4,1.2,7,0,7,7,0,0.00
533,S,1,0,0,0.4,1.2,9,0,9,9,0,0.00
578,S,1,25,22,0.4,1.4,10,0,10,10,0,0.00
617,S,1,8,7,0.9,4.6,10,0,10,10,0,0.00
617,S,1,20,19,0.9,4.6,11,0,11,11,0,0.00
740,S,1,110,104,1.0,4.1,10,-1,9,11,0,0.00
744,S,1,19,19,1.0,4.1,11,-1,10,12,0,0.00
794,S,1,47,46,1.1,3.7,11,-1,10,12,0,0.00
829,S,1,11,12,1.5,6.3,11,-1,10,12,0,0.00
952,S,1,134,137,1.5,5.5,9,-1,8,10,0,0.00
956,S,1,3,3,1.5,5.5,10,-1,9,11,0,0.00
1006,S,1,49,51,1.6,5.3,10,-1,9,11,0,0.00
1046,S,1,12,12,1.5,3.7,10,-1,9,11,0,0.00
1046,S,1,26,27,1.5,3.7,10,-1,9,11,0,0.00
1169,S,1,126,128,1.4,3.0,9,-1,8,10,0,0.00
1173,S,1,18,18,1.4,3.0,9,-1,8,10,0,0.00
1223,S,1,43,44,1.3,1.8,10,-1,9,11,0,0.00
1263,S,1,11,12,1.1,0.4,11,-1,10,12,0,0.00
1263,S,1,32,34,1.1,0.4,11,-1,10,12,0,0.00
1386,S,1,123,128,1.0,0.2,9,-1,8,10,0,0.00
1390,S,1,20,20,1.0,0.2,10,-1,9,11,0,0.00
1440,S,1,40,43,0.9,-0.4,10,-1,9,11,0,0.00
1481,S,1,11,12,0.5,-3.4,10,-1,9,11,0,0.00
1481,S,1,30,32,0.5,-3.4,10,0,10,10,0,0.00
1604,S,1,126,127,0.2,-3.3,9,0,9,9,0,0.00
1607,S,1,0,1,0.2,-3.3,11,0,11,11,0,0.00
1658,S,1,52,54,-0.0,-4.3,11,0,11,11,0,0.00
1697,S,1,12,12,-0.2,-5.1,10,0,10,10,0,0.00
1697,S,1,29,29,-0.2,-5.1,10,0,10,10,0,0.00
1820,S,1,129,130,-0.3,-4.5,9,0,9,9,0,0.00
1824,S,1,19,20,-0.3,-4.5,9,0,9,9,0,0.00
1874,S,1,45,47,-0.3,-4.1,10,0,10,10,0,0.00
1909,S,1,11,12,-0.5,-4.9,11,0,11,11,0,0.00
2032,S,1,132,137,-0.6,-4.3,9,0,9,9,0,0.00
2036,S,1,3,3,-0.6,-4.3,10,0,10,10,0,0.00
2086,S,1,51,52,-0.7,-4.3,10,0,10,10,0,0.00
2126,S,1,12,12,-0.9,-5.0,10,0,10,10,0,0.00
2126,S,1,27,26,-0.9,-5.0,10,0,10,10,0,0.00
2249,S,1,121,121,-0.9,-4.3,9,1,10,8,0,0.00
2253,S,1,18,18,-0.9,-4.3,9,0,9,9,0,0.00
2303,S,1,42,43,-0.9,-3.9,10,0,10,10,0,0.00
2343,S,1,11,12,-1.0,-4.2,11,0,11,11,0,0.00
2343,S,1,32,34,-1.0,-4.2,11,0,11,11,0,0.00
2466,S,1,132,134,-1.1,-3.7,9,1,10,8,0,0.00
2470,S,1,21,21,-1.1,-3.7,9,0,9,9,0,0.00
2520,S,1,45,43,-1.2,-3.9,10,1,11,9,0,0.00
2560,S,1,13,12,-1.5,-4.9,10,1,11,9,0,0.00
2561,S,1,33,32,-1.5,-4.9,10,1,11,9,0,0.00
2684,S,1,132,123,-1.5,-4.3,9,1,10,8,0,0.00
2687,S,1,1,0,-1.5,-4.3,11,1,12,10,0,0.00
2738,S,1,53,51,-1.4,-3.1,10,1,11,9,0,0.00
2779,S,1,12,12,-1.0,-0.1,10,1,11,9,0,0.00
