HB:t=0,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=1,hd=0,OL=1,OR=1
HB:t=2348,m=S,run=1,el=124,er=128,yaw=-2.1,yr=-11.0,pc=9,hd=1,OL=10,OR=8
HB:t=2356,m=S,run=1,el=14,er=15,yaw=-2.1,yr=-11.0,pc=10,hd=0,OL=10,OR=10
HB:t=2402,m=S,run=1,el=40,er=40,yaw=-2.2,yr=-9.8,pc=10,hd=1,OL=11,OR=9
HB:t=2438,m=S,run=1,el=11,er=11,yaw=-2.5,yr=-10.8,pc=10,hd=1,OL=11,OR=9
HB:t=2595,m=S,run=1,el=121,er=115,yaw=-2.5,yr=-9.3,pc=9,hd=1,OL=10,OR=8
HB:t=2595,m=S,run=1,el=57,er=50,yaw=-2.5,yr=-9.3,pc=9,hd=1,OL=10,OR=8
HB:t=2631,m=S,run=1,el=11,er=9,yaw=-2.0,yr=-4.6,pc=10,hd=1,OL=11,OR=9
HB:t=2635,m=S,run=1,el=27,er=23,yaw=-2.0,yr=-4.6,pc=10,hd=0,OL=10,OR=10
HB:t=2760,m=S,run=1,el=120,er=107,yaw=-1.8,yr=-3.6,pc=9,hd=1,OL=10,OR=8
HB:t=2764,m=S,run=1,el=19,er=16,yaw=-1.8,yr=-3.6,pc=10,hd=0,OL=10,OR=10
HB:t=2814,m=S,run=1,el=41,er=37,yaw=-1.3,yr=-0.2,pc=10,hd=0,OL=10,OR=10
HB:t=2854,m=S,run=1,el=11,er=11,yaw=-0.5,yr=5.7,pc=10,hd=0,OL=10,OR=10
HB:t=2854,m=S,run=1,el=31,er=28,yaw=-0.5,yr=5.7,pc=10,hd=0,OL=10,OR=10
HB:t=2977,m=S,run=1,el=123,er=112,yaw=-0.1,yr=5.4,pc=9,hd=0,OL=9,OR=9
HB:t=2981,m=S,run=1,el=0,er=0,yaw=-0.1,yr=5.4,pc=11,hd=0,OL=11,OR=11
HB:t=3031,m=S,run=1,el=52,er=48,yaw=0.2,yr=6.3,pc=10,hd=0,OL=10,OR=10
HB:t=3071,m=S,run=1,el=12,er=11,yaw=0.9,yr=10.7,pc=10,hd=0,OL=10,OR=10
HB:t=3071,m=S,run=1,el=29,er=26,yaw=0.9,yr=10.7,pc=10,hd=0,OL=10,OR=10
HB:t=3195,m=S,run=1,el=127,er=115,yaw=1.2,yr=9.6,pc=9,hd=-1,OL=8,OR=10
HB:t=3198,m=S,run=1,el=3,er=3,yaw=1.2,yr=9.6,pc=10,hd=0,OL=10,OR=10
HB:t=3249,m=S,run=1,el=46,er=43,yaw=1.5,yr=10.1,pc=10,hd=0,OL=10,OR=10
HB:t=3290,m=S,run=1,el=11,er=10,yaw=2.2,yr=13.9,pc=10,hd=0,OL=10,OR=10
HB:t=3290,m=S,run=1,el=24,er=23,yaw=2.2,yr=13.9,pc=10,hd=-1,OL=9,OR=11
HB:t=3413,m=S,run=1,el=114,er=113,yaw=2.6,yr=12.3,pc=9,hd=-1,OL=8,OR=10
HB:t=3417,m=S,run=1,el=18,er=18,yaw=2.6,yr=12.3,pc=10,hd=-1,OL=9,OR=11
HB:t=3487,m=S,run=1,el=63,er=65,yaw=2.9,yr=13.1,pc=10,hd=-1,OL=9,OR=11
HB:t=3608,m=S,run=1,el=121,er=124,yaw=2.8,yr=11.1,pc=10,hd=-2,OL=8,OR=12
HB:t=3616,m=S,run=1,el=14,er=14,yaw=2.8,yr=11.1,pc=10,hd=-1,OL=9,OR=11
HB:t=3662,m=S,run=1,el=39,er=41,yaw=2.8,yr=9.2,pc=10,hd=-1,OL=9,OR=11
HB:t=3697,m=S,run=1,el=11,er=12,yaw=2.6,yr=6.8,pc=10,hd=-1,OL=9,OR=11
HB:t=3820,m=S,run=1,el=114,er=117,yaw=2.6,yr=5.7,pc=9,hd=-1,OL=8,OR=10
HB:t=3824,m=S,run=1,el=17,er=18,yaw=2.6,yr=5.7,pc=9,hd=-1,OL=8,OR=10
HB:t=3894,m=S,run=1,el=59,er=61,yaw=2.4,yr=3.9,pc=10,hd=-1,OL=9,OR=11
HB:t=4014,m=S,run=1,el=113,er=122,yaw=2.3,yr=3.1,pc=9,hd=-1,OL=8,OR=10
HB:t=4023,m=S,run=1,el=4,er=4,yaw=2.3,yr=3.1,pc=10,hd=-1,OL=9,OR=11
HB:t=4068,m=S,run=1,el=42,er=46,yaw=2.2,yr=2.3,pc=10,hd=-1,OL=9,OR=11
HB:t=4109,m=S,run=1,el=11,er=12,yaw=1.5,yr=-2.8,pc=10,hd=-1,OL=9,OR=11
HB:t=4109,m=S,run=1,el=22,er=25,yaw=1.5,yr=-2.8,pc=10,hd=0,OL=10,OR=10
HB:t=4232,m=S,run=1,el=112,er=120,yaw=1.1,yr=-3.0,pc=9,hd=0,OL=9,OR=9
HB:t=4235,m=S,run=1,el=18,er=19,yaw=1.1,yr=-3.0,pc=9,hd=0,OL=9,OR=9
HB:t=4307,m=S,run=1,el=59,er=64,yaw=0.4,yr=-7.7,pc=10,hd=0,OL=10,OR=10
HB:t=4427,m=S,run=1,el=114,er=121,yaw=0.1,yr=-7.0,pc=10,hd=0,OL=10,OR=10
HB:t=4435,m=S,run=1,el=0,er=1,yaw=0.1,yr=-7.0,pc=11,hd=0,OL=11,OR=11
HB:t=4481,m=S,run=1,el=48,er=51,yaw=0.0,yr=-6.6,pc=10,hd=0,OL=10,OR=10
HB:t=4517,m=S,run=1,el=10,er=12,yaw=-0.5,yr=-9.3,pc=10,hd=0,OL=10,OR=10
HB:t=4639,m=S,run=1,el=116,er=124,yaw=-0.7,yr=-8.3,pc=9,hd=0,OL=9,OR=9
HB:t=4643,m=S,run=1,el=17,er=19,yaw=-0.7,yr=-8.3,pc=9,hd=0,OL=9,OR=9
HB:t=4693,m=S,run=1,el=38,er=40,yaw=-0.9,yr=-8.5,pc=10,hd=0,OL=10,OR=10
HB:t=4733,m=S,run=1,el=10,er=11,yaw=-1.4,yr=-10.6,pc=10,hd=0,OL=10,OR=10
HB:t=4734,m=S,run=1,el=28,er=29,yaw=-1.4,yr=-10.6,pc=10,hd=0,OL=10,OR=10
HB:t=4857,m=S,run=1,el=113,er=117,yaw=-1.6,yr=-9.4,pc=9,hd=1,OL=10,OR=8
HB:t=4860,m=S,run=1,el=1,er=1,yaw=-1.6,yr=-9.4,pc=11,hd=0,OL=11,OR=11
HB:t=4911,m=S,run=1,el=48,er=50,yaw=-1.7,yr=-9.1,pc=10,hd=0,OL=10,OR=10
HB:t=4951,m=S,run=1,el=11,er=12,yaw=-2.1,yr=-10.5,pc=10,hd=0,OL=10,OR=10
HB:t=4951,m=S,run=1,el=26,er=28,yaw=-2.1,yr=-10.5,pc=10,hd=0,OL=10,OR=10
HB:t=5075,m=S,run=1,el=118,er=128,yaw=-2.4,yr=-9.4,pc=9,hd=1,OL=10,OR=8
HB:t=5078,m=S,run=1,el=2,er=3,yaw=-2.4,yr=-9.4,pc=10,hd=1,OL=11,OR=9
HB:t=5129,m=S,run=1,el=47,er=46,yaw=-2.5,yr=-9.3,pc=10,hd=1,OL=11,OR=9
HB:t=5169,m=S,run=1,el=12,er=12,yaw=-3.1,yr=-11.9,pc=10,hd=1,OL=11,OR=9
HB:t=5169,m=S,run=1,el=24,er=24,yaw=-3.1,yr=-11.9,pc=10,hd=1,OL=11,OR=9
HB:t=5293,m=S,run=1,el=118,er=119,yaw=-3.2,yr=-10.4,pc=9,hd=2,OL=11,OR=7
HB:t=5296,m=S,run=1,el=18,er=18,yaw=-3.2,yr=-10.4,pc=9,hd=1,OL=10,OR=8
HB:t=5368,m=S,run=1,el=65,er=64,yaw=-3.2,yr=-9.2,pc=10,hd=1,OL=11,OR=9
HB:t=5487,m=S,run=1,el=116,er=114,yaw=-3.1,yr=-7.8,pc=9,hd=2,OL=11,OR=7
HB:t=5495,m=S,run=1,el=0,er=0,yaw=-3.1,yr=-7.8,pc=11,hd=1,OL=12,OR=10
HB:t=5541,m=S,run=1,el=50,er=48,yaw=-3.1,yr=-6.5,pc=10,hd=1,OL=11,OR=9
HB:t=5576,m=S,run=1,el=11,er=11,yaw=-2.9,yr=-4.1,pc=10,hd=1,OL=11,OR=9
HB:t=5699,m=S,run=1,el=127,er=115,yaw=-2.8,yr=-3.4,pc=9,hd=1,OL=10,OR=8
HB:t=5703,m=S,run=1,el=19,er=17,yaw=-2.8,yr=-3.4,pc=9,hd=1,OL=10,OR=8
HB:t=5773,m=S,run=1,el=65,er=59,yaw=-2.0,yr=2.4,pc=10,hd=0,OL=10,OR=10
HB:t=5894,m=S,run=1,el=127,er=117,yaw=-1.6,yr=2.7,pc=9,hd=0,OL=9,OR=9
HB:t=5903,m=S,run=1,el=4,er=3,yaw=-1.6,yr=2.7,pc=10,hd=0,OL=10,OR=10
HB:t=5969,m=S,run=1,el=71,er=66,yaw=-0.7,yr=8.4,pc=10,hd=0,OL=10,OR=10
HB:t=6094,m=S,run=1,el=136,er=125,yaw=-0.4,yr=7.6,pc=8,hd=0,OL=8,OR=8
HB:t=6102,m=S,run=1,el=3,er=3,yaw=-0.4,yr=7.6,pc=10,hd=0,OL=10,OR=10
HB:t=6148,m=S,run=1,el=46,er=44,yaw=-0.3,yr=7.2,pc=10,hd=0,OL=10,OR=10
HB:t=6188,m=S,run=1,el=11,er=10,yaw=0.2,yr=10.2,pc=10,hd=0,OL=10,OR=10
HB:t=6189,m=S,run=1,el=24,er=23,yaw=0.2,yr=10.2,pc=10,hd=0,OL=10,OR=10
HB:t=6312,m=S,run=1,el=122,er=113,yaw=0.5,yr=9.1,pc=9,hd=0,OL=9,OR=9
HB:t=6315,m=S,run=1,el=19,er=18,yaw=0.5,yr=9.1,pc=9,hd=0,OL=9,OR=9
HB:t=6366,m=S,run=1,el=43,er=40,yaw=0.7,yr=9.1,pc=10,hd=0,OL=10,OR=10
HB:t=6407,m=S,run=1,el=11,er=10,yaw=1.4,yr=12.6,pc=10,hd=0,OL=10,OR=10
HB:t=6407,m=S,run=1,el=34,er=31,yaw=1.4,yr=12.6,pc=10,hd=0,OL=10,OR=10
HB:t=6530,m=S,run=1,el=125,er=115,yaw=1.7,yr=11.2,pc=9,hd=-1,OL=8,OR=10
HB:t=6533,m=S,run=1,el=20,er=19,yaw=1.7,yr=11.2,pc=9,hd=0,OL=9,OR=9
HB:t=6584,m=S,run=1,el=43,er=39,yaw=1.9,yr=11.4,pc=10,hd=-1,OL=9,OR=11
HB:t=6624,m=S,run=1,el=11,er=11,yaw=2.6,yr=14.2,pc=10,hd=-1,OL=9,OR=11
HB:t=6624,m=S,run=1,el=31,er=29,yaw=2.6,yr=14.2,pc=10,hd=-1,OL=9,OR=11
HB:t=6747,m=S,run=1,el=121,er=118,yaw=2.9,yr=12.6,pc=9,hd=-2,OL=7,OR=11
HB:t=6751,m=S,run=1,el=1,er=0,yaw=2.9,yr=12.6,pc=10,hd=-1,OL=9,OR=11
HB:t=6817,m=S,run=1,el=67,er=63,yaw=3.3,yr=14.0,pc=10,hd=-1,OL=9,OR=11
HB:t=6941,m=S,run=1,el=130,er=133,yaw=3.4,yr=12.1,pc=9,hd=-2,OL=7,OR=11
HB:t=6949,m=S,run=1,el=7,er=7,yaw=3.4,yr=12.1,pc=9,hd=-1,OL=8,OR=10
HB:t=6994,m=S,run=1,el=42,er=45,yaw=3.4,yr=10.4,pc=10,hd=-1,OL=9,OR=11
HB:t=7035,m=S,run=1,el=12,er=12,yaw=3.2,yr=7.5,pc=10,hd=-1,OL=9,OR=11
HB:t=7035,m=S,run=1,el=32,er=33,yaw=3.2,yr=7.5,pc=10,hd=-1,OL=9,OR=11
HB:t=7157,m=S,run=1,el=115,er=129,yaw=3.0,yr=6.2,pc=9,hd=-2,OL=7,OR=11
HB:t=7161,m=S,run=1,el=0,er=0,yaw=3.0,yr=6.2,pc=10,hd=-1,OL=9,OR=11
HB:t=7211,m=S,run=1,el=48,er=51,yaw=2.8,yr=4.2,pc=10,hd=-1,OL=9,OR=11
HB:t=7251,m=S,run=1,el=11,er=12,yaw=2.0,yr=-2.1,pc=10,hd=-1,OL=9,OR=11
HB:t=7251,m=S,run=1,el=25,er=27,yaw=2.0,yr=-2.1,pc=10,hd=-1,OL=9,OR=11
HB:t=7374,m=S,run=1,el=114,er=122,yaw=1.7,yr=-2.2,pc=9,hd=-1,OL=8,OR=10
HB:t=7378,m=S,run=1,el=3,er=4,yaw=1.7,yr=-2.2,pc=10,hd=0,OL=10,OR=10
HB:t=7428,m=S,run=1,el=44,er=47,yaw=1.5,yr=-3.3,pc=10,hd=0,OL=10,OR=10
HB:t=7468,m=S,run=1,el=11,er=11,yaw=0.9,yr=-7.0,pc=10,hd=0,OL=10,OR=10
HB:t=7468,m=S,run=1,el=23,er=24,yaw=0.9,yr=-7.0,pc=10,hd=0,OL=10,OR=10
HB:t=7592,m=S,run=1,el=116,er=124,yaw=0.7,yr=-6.3,pc=9,hd=0,OL=9,OR=9
HB:t=7595,m=S,run=1,el=19,er=19,yaw=0.7,yr=-6.3,pc=9,hd=0,OL=9,OR=9
HB:t=7667,m=S,run=1,el=65,er=67,yaw=0.1,yr=-9.6,pc=10,hd=0,OL=10,OR=10
HB:t=7786,m=S,run=1,el=124,er=128,yaw=-0.1,yr=-8.5,pc=9,hd=0,OL=9,OR=9
HB:t=7794,m=S,run=1,el=1,er=2,yaw=-0.1,yr=-8.5,pc=10,hd=0,OL=10,OR=10
HB:t=7840,m=S,run=1,el=50,er=53,yaw=-0.2,yr=-7.8,pc=10,hd=0,OL=10,OR=10
HB:t=7875,m=S,run=1,el=12,er=12,yaw=-0.6,yr=-9.6,pc=10,hd=0,OL=10,OR=10
HB:t=7998,m=S,run=1,el=122,er=129,yaw=-0.7,yr=-8.3,pc=9,hd=0,OL=9,OR=9
