t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,2,0,0,2,2,0,0.00
126,S,1,32,32,0.0,0.0,2,0,0,2,2,0,0.00
127,S,1,9,8,0.0,0.0,3,0,0,3,3,0,0.00
233,S,1,48,46,0.1,0.2,4,0,0,4,4,0,0.00
359,S,1,67,66,0.1,0.3,4,0,0,4,4,0,0.00
360,S,1,13,12,0.1,0.8,5,0,0,5,5,0,0.00
465,S,1,64,64,0.2,1.0,7,0,0,7,7,0,0.00
679,S,1,81,79,0.6,1.0,7,0,0,7,7,0,0.00
680,S,1,87,83,0.6,0.1,8,0,0,8,8,0,0.00
893,S,1,87,80,1.0,-0.3,9,0,0,9,9,0,0.00
894,S,1,93,88,1.0,0.5,10,-1,0,9,11,0,0.00
1020,S,1,102,102,1.1,0.9,9,-1,0,8,10,0,0.00
1020,S,1,20,20,1.1,1.9,10,-1,-1,9,11,0,0.00
1126,S,1,10,11,1.2,2.7,11,-1,-1,10,12,0,0.00
1126,S,1,98,104,1.2,1.1,10,-1,0,9,11,0,0.00
1340,S,1,119,124,0.6,0.3,9,-1,0,8,10,0,0.00
1341,S,1,108,113,0.6,-1.2,8,0,0,8,8,0,0.00
1554,S,1,91,94,0.1,-2.0,8,0,1,8,8,0,0.00
1555,S,1,80,86,0.1,-1.6,9,0,0,9,9,0,0.00
1768,S,1,85,88,-0.3,-1.4,9,0,0,9,9,0,0.00
1768,S,1,95,97,-0.3,-1.8,9,1,1,10,8,0,0.00
1982,S,1,104,98,-0.4,-2.0,8,1,1,9,7,0,0.00
1983,S,1,102,96,-0.4,1.6,8,0,0,8,8,0,0.00
2109,S,1,94,93,-0.2,3.4,8,-1,-1,7,9,0,0.00
2109,S,1,17,16,-0.2,3.2,9,-1,-1,8,10,0,0.00
2215,S,1,9,9,0.2,3.0,11,-1,-1,10,12,0,0.00
2216,S,1,90,91,0.2,2.7,10,-1,-1,9,11,0,0.00
2430,S,1,115,117,0.0,2.5,9,-1,-1,8,10,0,0.00
2430,S,1,110,115,0.0,1.0,8,0,0,8,8,0,0.00
2644,S,1,97,96,-0.1,0.2,8,0,0,8,8,0,0.00
2644,S,1,86,85,-0.1,0.3,8,0,0,8,8,0,0.00
2858,S,1,83,80,0.1,0.3,9,0,0,9,9,0,0.00
2859,S,1,90,87,0.1,0.3,9,0,0,9,9,0,0.00
3072,S,1,99,97,0.3,0.3,8,0,0,8,8,0,0.00
3073,S,1,97,96,0.3,0.3,8,0,0,8,8,0,0.00
3286,S,1,92,89,0.5,0.2,8,0,0,8,8,0,0.00
3286,S,1,91,88,0.5,0.8,8,-1,0,7,9,0,0.00
3500,S,1,90,88,0.7,1.1,8,-1,0,7,9,0,0.00
3501,S,1,93,93,0.7,0.3,8,0,0,8,8,0,0.00
3714,S,1,92,91,0.8,-0.1,8,0,0,8,8,0,0.00
3714,S,1,87,89,0.8,-0.3,8,0,0,8,8,0,0.00
3928,S,1,82,81,0.9,-0.4,9,0,0,9,9,0,0.00
3929,S,1,89,86,0.9,0.2,9,-1,0,8,10,0,0.00
4142,S,1,92,92,1.0,0.5,9,-1,0,8,10,0,0.00
4142,S,1,97,97,1.0,0.2,8,-1,0,7,9,0,0.00
4268,S,1,97,99,1.0,0.1,8,-1,0,7,9,0,0.00
4269,S,1,18,18,1.0,-0.7,9,0,0,9,9,0,0.00
4374,S,1,91,87,0.9,-0.7,10,0,0,10,10,0,0.00
4588,S,1,117,112,1.2,-0.4,9,0,0,9,9,0,0.00
4589,S,1,113,110,1.2,0.8,8,-1,0,7,9,0,0.00
4714,S,1,101,102,1.3,1.4,8,-1,0,7,9,0,0.00
4715,S,1,18,18,1.3,1.8,9,-1,-1,8,10,0,0.00
4821,S,1,82,87,1.4,1.1,10,-1,0,9,11,0,0.00
4947,S,1,104,113,1.2,0.5,9,-1,0,8,10,0,0.00
4948,S,1,19,20,1.2,-1.5,10,0,0,10,10,0,0.00
5053,S,1,87,92,0.5,-4.0,10,1,1,11,9,0,0.00
5267,S,1,107,105,0.5,-4.5,9,1,1,10,8,0,0.00
5268,S,1,112,99,0.5,0.8,8,-1,0,7,9,0,0.00
5481,S,1,104,98,1.3,3.5,8,-1,-1,7,9,0,0.00
5482,S,1,99,93,1.3,3.3,8,-2,-1,6,10,0,0.00
5608,S,1,98,97,1.5,3.1,8,-2,-1,6,10,0,0.00
5608,S,1,17,18,1.5,2.6,9,-2,-1,7,11,0,0.00
5715,S,1,9,9,1.8,2.2,10,-2,-1,8,12,0,0.00
5715,S,1,85,91,1.8,2.1,10,-2,-1,8,12,0,0.00
5841,S,1,104,114,1.7,2.0,9,-2,-1,7,11,0,0.00
5842,S,1,19,22,1.7,-0.7,10,-1,0,9,11,0,0.00
5949,S,1,105,106,1.0,-4.5,10,1,1,11,9,0,0.00
6162,S,1,113,114,0.3,-5.3,9,1,2,10,8,0,0.00
6163,S,1,107,104,0.3,-2.9,8,1,1,9,7,0,0.00
6377,S,1,99,94,1.0,-1.7,8,0,1,8,8,0,0.00
6377,S,1,93,85,1.0,0.5,8,-1,0,7,9,0,0.00
6591,S,1,89,85,1.6,1.6,8,-1,0,7,9,0,0.00
6591,S,1,89,87,1.6,2.1,8,-2,-1,6,10,0,0.00
6717,S,1,95,93,1.7,2.3,8,-2,-1,6,10,0,0.00
6718,S,1,18,18,1.7,2.7,9,-2,-1,7,11,0,0.00
6823,S,1,84,89,1.8,1.4,10,-2,0,8,12,0,0.00
7037,S,1,101,114,0.6,0.6,9,-1,0,8,10,0,0.00
7037,S,1,100,112,0.6,-2.6,8,0,1,8,8,0,0.00
7251,S,1,85,95,-0.6,-4.2,8,1,1,9,7,0,0.00
7251,S,1,78,85,-0.6,-4.2,8,1,1,9,7,0,0.00
7464,S,1,78,83,-1.3,-4.2,9,2,1,11,7,0,0.00
7465,S,1,89,85,-1.3,-2.7,9,1,1,10,8,0,0.00
7591,S,1,98,88,-1.3,-2.0,8,1,1,9,7,0,0.00
7591,S,1,18,16,-1.3,0.9,9,0,0,9,9,0,0.00
7718,S,1,10,9,0.0,3.1,11,0,-1,11,11,0,0.00
7718,S,1,120,111,0.0,4.5,9,-2,-1,7,11,0,0.00
7835,S,1,107,113,0.0,5.2,9,-2,-2,7,11,0,0.00
7845,S,1,8,8,0.0,4.1,10,-1,-1,9,11,0,0.00
7942,S,1,95,92,0.3,1.0,9,-1,0,8,10,0,0.00
8153,S,1,102,106,-0.2,-0.5,9,-1,0,8,10,0,0.00
8154,S,1,96,101,-0.2,-1.8,8,0,1,8,8,0,0.00
8368,S,1,90,90,-0.5,-2.5,8,0,1,8,8,0,0.00
8368,S,1,80,80,-0.5,-2.5,8,1,1,9,7,0,0.00
8581,S,1,79,79,-0.6,-2.5,9,1,1,10,8,0,0.00
8582,S,1,87,83,-0.6,-0.1,9,0,0,9,9,0,0.00
8795,S,1,91,87,0.1,1.1,8,0,0,8,8,0,0.00
8796,S,1,93,87,0.1,2.0,8,-1,-1,7,9,0,0.00
9010,S,1,91,84,0.7,2.4,8,-1,-1,7,9,0,0.00
9010,S,1,93,88,0.7,2.6,8,-1,-1,7,9,0,0.00
9136,S,1,94,90,0.8,2.8,8,-2,-1,6,10,0,0.00
9137,S,1,17,17,0.8,2.1,9,-1,-1,8,10,0,0.00
9242,S,1,84,86,1.1,1.5,10,-1,0,9,11,0,0.00
9456,S,1,109,109,1.2,1.5,9,-1,0,8,10,0,0.00
9457,S,1,107,107,1.2,0.9,8,-1,0,7,9,0,0.00
9670,S,1,92,95,0.9,0.6,8,-1,0,7,9,0,0.00
9671,S,1,83,92,0.9,-2.1,8,0,1,8,8,0,0.00
9883,S,1,83,87,0.3,-3.5,8,0,1,8,8,0,0.00
9884,S,1,83,85,0.3,-2.3,8,0,1,8,8,0,0.00
10010,S,1,85,84,0.1,-1.7,8,0,1,8,8,0,0.00
10010,S,1,17,16,0.1,-1.4,9,0,0,9,9,0,0.00
10137,S,1,9,8,0.0,-1.2,11,0,0,11,11,0,0.00
10138,S,1,111,110,0.0,-0.6,9,0,0,9,9,0,0.00
10351,S,1,109,111,0.0,-0.3,9,0,0,9,9,0,0.00
10351,S,1,103,105,0.0,-0.7,8,0,0,8,8,0,0.00
10564,S,1,94,96,-0.3,-0.9,8,0,0,8,8,0,0.00
10565,S,1,89,89,-0.3,-0.7,8,0,0,8,8,0,0.00
10778,S,1,83,86,-0.4,-0.6,8,0,0,8,8,0,0.00
10779,S,1,77,80,-0.4,-0.6,8,0,0,8,8,0,0.00
10905,S,1,71,75,-0.5,-0.6,9,0,0,9,9,0,0.00
10905,S,1,14,14,-0.5,-0.8,10,0,0,10,10,0,0.00
11011,S,1,7,7,-0.7,-1.0,11,0,0,11,11,0,0.00
11012,S,1,77,79,-0.7,-1.2,10,0,0,10,10,0,0.00
11226,S,1,108,109,-1.1,-1.3,9,1,0,10,8,0,0.00
11226,S,1,112,104,-1.1,-0.2,8,0,0,8,8,0,0.00
11348,S,1,97,97,-1.0,0.4,8,0,0,8,8,0,0.00
11353,S,1,13,13,-1.0,2.1,9,0,-1,9,9,0,0.00
11456,S,1,85,85,-0.6,2.7,10,-1,-1,9,11,0,0.00
11573,S,1,106,108,-0.6,2.4,9,-1,-1,8,10,0,0.00
11582,S,1,1,1,-0.6,-0.7,11,0,0,11,11,0,0.00
11680,S,1,105,106,-0.8,-1.8,9,1,1,10,8,0,0.00
11803,S,1,117,107,-0.9,-2.1,9,1,1,10,8,0,0.00
11807,S,1,0,0,-0.9,-1.3,11,1,0,12,10,0,0.00
11912,S,1,106,103,-0.8,2.3,10,0,-1,10,10,0,0.00
12126,S,1,117,107,0.7,4.0,9,-1,-1,8,10,0,0.00
12127,S,1,107,102,0.7,3.7,8,-2,-1,6,10,0,0.00
12252,S,1,99,98,0.8,3.5,8,-2,-1,6,10,0,0.00
12254,S,1,1,1,0.8,2.1,10,-1,-1,9,11,0,0.00
12359,S,1,98,95,1.1,1.6,10,-1,0,9,11,0,0.00
12572,S,1,115,110,1.4,1.5,9,-1,0,8,10,0,0.00
12572,S,1,104,106,1.4,0.6,8,-1,0,7,9,0,0.00
12787,S,1,94,95,1.3,0.1,8,-1,0,7,9,0,0.00
12787,S,1,90,92,1.3,-0.4,8,-1,0,7,9,0,0.00
