t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,2,0,0,2,2,0,0.00
118,S,1,34,13,0.0,0.0,3,0,0,3,3,0,0.00
126,S,1,3,1,0.0,0.0,3,0,0,3,3,0,0.00
220,S,1,41,32,1.0,0.0,4,0,0,4,4,0,0.00
338,S,1,51,51,1.7,0.0,5,-1,0,4,6,0,0.00
346,S,1,3,3,1.7,0.0,5,-1,0,4,6,0,0.00
392,S,1,18,23,1.8,0.4,7,-1,0,6,8,0,0.00
431,S,1,5,6,1.8,0.4,7,-1,0,6,8,0,0.00
432,S,1,12,17,1.8,0.2,8,-1,0,7,9,0,0.00
554,S,1,47,80,1.4,0.2,9,-1,0,8,10,0,0.00
558,S,1,7,13,1.4,0.2,10,-1,0,9,11,0,0.00
608,S,1,18,32,1.0,-1.8,11,0,0,11,11,0,0.00
648,S,1,6,9,-1.4,-1.8,12,0,0,12,12,0,0.00
648,S,1,15,25,-1.4,-8.8,12,3,3,15,9,0,0.00
771,S,1,93,112,-2.9,-8.8,11,4,3,15,7,0,0.00
775,S,1,2,2,-2.9,-8.8,12,4,3,16,8,0,0.00
825,S,1,48,42,-3.9,-11.4,12,5,3,17,7,0,0.00
865,S,1,12,11,-5.5,-11.4,11,5,3,16,6,0,0.00
866,S,1,29,23,-5.5,-16.1,11,7,5,18,4,0,0.00
989,S,1,168,112,-5.4,-16.1,9,8,5,17,1,0,0.00
992,S,1,30,18,-5.4,-16.1,10,7,5,17,3,0,0.00
1043,S,1,72,41,-4.9,-9.5,10,5,3,15,5,0,0.00
1084,S,1,18,11,-1.3,-9.5,11,5,3,16,6,0,0.00
1084,S,1,58,31,-1.3,0.4,11,1,0,12,10,0,0.00
1207,S,1,180,117,1.7,0.4,9,0,0,9,9,0,0.00
1211,S,1,27,17,1.7,0.4,9,-1,0,8,10,0,0.00
1282,S,1,80,57,5.3,7.8,10,-4,-2,6,14,0,0.00
1401,S,1,124,122,10.6,7.8,10,-6,-2,4,16,0,0.00
1410,S,1,2,2,10.6,7.8,11,-7,-2,4,18,0,0.00
1472,S,1,61,88,10.7,6.0,11,-6,-2,5,17,0,0.00
1601,S,1,111,186,9.7,6.0,9,-8,-2,1,17,0,0.00
1610,S,1,2,3,9.7,6.0,10,-6,-2,4,16,0,0.00
1676,S,1,64,112,6.1,-3.0,10,-2,0,8,12,0,0.00
1801,S,1,109,174,1.5,-3.0,8,-2,0,6,10,0,0.00
1810,S,1,2,3,1.5,-3.0,10,-1,0,9,11,0,0.00
1881,S,1,64,101,-2.1,-9.7,10,4,3,14,6,0,0.00
2002,S,1,125,130,-7.6,-9.7,9,5,3,14,4,0,0.00
2010,S,1,1,2,-7.6,-9.7,11,6,3,17,5,0,0.00
2072,S,1,89,62,-8.3,-9.6,10,6,3,16,4,0,0.00
2201,S,1,188,110,-7.4,-9.6,9,8,3,17,1,0,0.00
2210,S,1,4,2,-7.4,-9.6,10,6,3,16,4,0,0.00
2280,S,1,124,69,-3.8,0.3,10,2,0,12,8,0,0.00
2401,S,1,180,104,2.2,0.3,9,1,0,10,8,0,0.00
2410,S,1,3,2,2.2,0.3,10,-1,0,9,11,0,0.00
2455,S,1,55,37,3.3,5.2,11,-2,-1,9,13,0,0.00
2490,S,1,14,10,6.9,5.2,11,-3,-1,8,14,0,0.00
2612,S,1,127,135,10.3,11.4,9,-8,-3,1,17,0,0.00
2617,S,1,1,0,10.3,11.4,11,-8,-3,3,19,0,0.00
2666,S,1,48,72,11.3,13.1,11,-9,-4,2,20,0,0.00
2706,S,1,11,19,10.7,13.1,10,-9,-4,1,19,0,0.00
2706,S,1,25,43,10.7,6.2,10,-6,-2,4,16,0,0.00
2829,S,1,117,204,8.9,6.2,8,-7,-2,1,15,0,0.00
2833,S,1,17,32,8.9,6.2,9,-6,-2,3,15,0,0.00
2904,S,1,61,112,5.3,-2.9,9,-2,0,7,11,0,0.00
3024,S,1,103,168,-1.9,-2.9,8,-2,0,6,10,0,0.00
3032,S,1,10,19,-1.9,-2.9,9,1,0,10,8,0,0.00
3094,S,1,45,64,-5.5,-9.6,10,5,3,15,5,0,0.00
3223,S,1,126,118,-9.5,-9.6,9,7,3,16,2,0,0.00
3231,S,1,17,12,-9.5,-9.6,10,7,3,17,3,0,0.00
3303,S,1,104,70,-9.8,-7.9,10,6,2,16,4,0,0.00
3424,S,1,190,110,-8.2,-7.9,9,8,2,17,1,0,0.00
3432,S,1,23,12,-8.2,-7.9,9,6,2,15,3,0,0.00
3478,S,1,65,35,-7.5,-2.8,10,3,0,13,7,0,0.00
3513,S,1,18,10,-3.9,-2.8,10,3,0,13,7,0,0.00
3636,S,1,162,112,-0.1,5.4,8,0,-1,8,8,0,0.00
3640,S,1,23,16,-0.1,5.4,9,-1,-1,8,10,0,0.00
3690,S,1,46,35,2.0,11.5,10,-4,-3,6,14,0,0.00
3731,S,1,12,10,5.6,11.5,11,-4,-3,7,15,0,0.00
3731,S,1,31,30,5.6,16.2,11,-7,-5,4,18,0,0.00
3853,S,1,114,156,7.8,16.2,9,-8,-5,1,17,0,0.00
3858,S,1,16,27,7.8,16.2,9,-8,-5,1,17,0,0.00
3907,S,1,42,78,8.2,13.8,10,-8,-4,2,18,0,0.00
