t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
50,S,1,0,0,0.0,0.0,2,0,0,2,2,0,0.00
173,S,1,37,56,0.0,0.0,2,0,0,2,2,0,0.00
177,S,1,6,9,0.0,0.0,2,0,0,2,2,0,0.00
227,S,1,15,23,0.1,0.5,4,0,0,4,4,0,0.00
389,S,1,54,69,-1.2,0.5,4,0,0,4,4,0,0.00
390,S,1,31,41,-1.2,0.5,6,0,0,6,6,0,0.00
420,S,1,7,9,-2.5,-14.7,7,3,2,10,4,0,0.00
549,S,1,80,88,-2.7,-14.7,7,4,2,11,3,0,0.00
552,S,1,13,14,-2.7,-14.7,8,3,2,11,5,0,0.00
603,S,1,32,30,-3.1,-11.5,10,3,2,13,7,0,0.00
643,S,1,10,8,-3.8,-11.5,10,3,2,13,7,0,0.00
643,S,1,26,23,-3.8,-13.5,11,4,2,15,7,0,0.00
800,S,1,133,97,-3.6,-13.5,10,4,2,14,6,0,0.00
801,S,1,70,49,-3.6,-13.5,10,4,2,14,6,0,0.00
836,S,1,15,10,-1.7,-13.5,11,4,2,15,7,0,0.00
840,S,1,2,2,-1.7,8.3,12,0,-1,12,12,0,0.00
965,S,1,160,133,-0.8,8.3,9,-1,-1,8,10,0,0.00
969,S,1,3,2,-0.8,8.3,11,-1,-1,10,12,0,0.00
1040,S,1,80,72,2.5,19.1,10,-4,-3,6,14,0,0.00
1160,S,1,121,142,3.2,19.1,9,-5,-3,4,14,0,0.00
1169,S,1,7,9,3.2,19.1,10,-4,-3,6,14,0,0.00
1214,S,1,38,51,3.3,10.5,10,-3,-2,7,13,0,0.00
1255,S,1,10,14,2.2,10.5,11,-3,-2,8,14,0,0.00
1255,S,1,28,39,2.2,-8.9,11,1,1,12,10,0,0.00
1378,S,1,130,136,0.9,-8.9,9,0,1,9,9,0,0.00
1382,S,1,20,20,0.9,-8.9,10,1,1,11,9,0,0.00
1432,S,1,41,39,0.1,-12.5,10,2,2,12,8,0,0.00
1473,S,1,12,11,-0.8,-12.5,11,2,2,13,9,0,0.00
1473,S,1,32,28,-0.8,-16.6,11,3,2,14,8,0,0.00
1596,S,1,146,106,-0.7,-16.6,9,3,2,12,6,0,0.00
1600,S,1,1,1,-0.7,-16.6,11,3,2,14,8,0,0.00
1650,S,1,62,43,-0.3,-4.9,11,1,1,12,10,0,0.00
1690,S,1,14,10,1.9,-4.9,11,1,1,12,10,0,0.00
1690,S,1,32,25,1.9,12.6,11,-3,-2,8,14,0,0.00
1813,S,1,128,136,3.5,12.6,9,-3,-2,6,12,0,0.00
1817,S,1,18,21,3.5,12.6,10,-3,-2,7,13,0,0.00
1867,S,1,43,51,4.5,15.5,11,-4,-2,7,15,0,0.00
1902,S,1,10,14,4.4,15.5,11,-4,-2,7,15,0,0.00
2025,S,1,104,155,3.8,5.7,10,-3,-1,7,13,0,0.00
2029,S,1,2,3,3.8,5.7,11,-2,-1,9,13,0,0.00
2079,S,1,39,62,3.0,-4.5,11,-1,1,10,12,0,0.00
2119,S,1,10,15,-0.6,-4.5,11,-1,1,10,12,0,0.00
2120,S,1,21,32,-0.6,-17.3,11,3,3,14,8,0,0.00
2242,S,1,127,127,-2.5,-17.3,9,4,3,13,5,0,0.00
2246,S,1,21,17,-2.5,-17.3,10,4,3,14,6,0,0.00
2296,S,1,53,40,-3.7,-19.7,10,4,3,14,6,0,0.00
2336,S,1,14,11,-4.3,-19.7,11,5,3,16,6,0,0.00
2337,S,1,42,29,-4.3,-17.4,11,4,3,15,7,0,0.00
2494,S,1,167,108,-2.2,-17.4,9,5,3,14,4,0,0.00
2495,S,1,82,53,-2.2,-17.4,10,4,3,14,6,0,0.00
2530,S,1,35,22,1.4,6.3,10,-1,-1,9,11,0,0.00
2692,S,1,149,124,4.6,6.3,9,-2,-1,7,11,0,0.00
2693,S,1,58,55,4.6,6.3,9,-3,-1,6,12,0,0.00
2728,S,1,22,23,6.8,18.2,11,-5,-3,6,16,0,0.00
2853,S,1,107,153,6.9,18.2,9,-7,-3,2,16,0,0.00
2861,S,1,3,6,6.9,18.2,10,-6,-3,4,16,0,0.00
2912,S,1,41,72,6.8,8.5,10,-4,-1,6,14,0,0.00
2953,S,1,10,17,3.2,8.5,10,-4,-1,6,14,0,0.00
2953,S,1,23,42,3.2,-10.7,10,0,2,10,10,0,0.00
3076,S,1,106,151,0.7,-10.7,9,1,2,10,8,0,0.00
3080,S,1,1,1,0.7,-10.7,11,1,2,12,10,0,0.00
3151,S,1,68,81,-2.9,-20.4,10,4,3,14,6,0,0.00
3270,S,1,136,114,-5.0,-20.4,9,6,3,15,3,0,0.00
3279,S,1,10,7,-5.0,-20.4,10,5,3,15,5,0,0.00
3324,S,1,52,39,-5.0,-10.1,10,3,2,13,7,0,0.00
3360,S,1,14,11,-3.8,-10.1,11,4,2,15,7,0,0.00
3517,S,1,150,127,-1.8,9.9,9,1,-1,10,8,0,0.00
3517,S,1,69,54,-1.8,9.9,9,-1,-1,8,10,0,0.00
3552,S,1,13,10,0.6,9.9,11,-1,-1,10,12,0,0.00
3557,S,1,33,29,0.6,20.0,11,-3,-3,8,14,0,0.00
3716,S,1,118,134,1.8,20.0,9,-4,-3,5,13,0,0.00
3717,S,1,52,67,1.8,20.0,10,-4,-3,6,14,0,0.00
3751,S,1,24,33,0.9,-2.3,11,0,0,11,11,0,0.00
3881,S,1,115,144,0.1,-2.3,9,0,0,9,9,0,0.00
3885,S,1,17,21,0.1,-2.3,10,0,0,10,10,0,0.00
3956,S,1,62,72,-2.8,-16.2,10,4,2,14,6,0,0.00
4077,S,1,140,117,-3.6,-16.2,9,4,2,13,5,0,0.00
4086,S,1,0,1,-3.6,-16.2,11,4,2,15,7,0,0.00
4131,S,1,64,43,-3.8,-10.1,11,3,2,14,8,0,0.00
4171,S,1,15,10,-2.8,-10.1,11,3,2,14,8,0,0.00
4171,S,1,35,24,-2.8,7.3,11,0,-1,11,11,0,0.00
4294,S,1,150,126,-1.3,7.3,9,0,-1,9,9,0,0.00
4298,S,1,4,4,-1.3,7.3,10,-1,-1,9,11,0,0.00
4348,S,1,48,46,-0.1,14.3,10,-2,-2,8,12,0,0.00
4384,S,1,12,12,2.1,14.3,10,-2,-2,8,12,0,0.00
4507,S,1,115,141,2.6,22.1,9,-5,-3,4,14,0,0.00
4510,S,1,1,0,2.6,22.1,11,-4,-3,7,15,0,0.00
4561,S,1,43,65,2.8,13.6,11,-3,-2,8,14,0,0.00
4601,S,1,10,16,1.0,13.6,10,-3,-2,7,13,0,0.00
4601,S,1,22,35,1.0,-8.2,10,1,1,11,9,0,0.00
4758,S,1,107,135,-2.2,-8.2,9,1,1,10,8,0,0.00
4758,S,1,49,57,-2.2,-8.2,10,2,1,12,8,0,0.00
4794,S,1,10,10,-4.7,-8.2,10,2,1,12,8,0,0.00
4798,S,1,3,3,-4.7,-19.1,11,5,3,16,6,0,0.00
