t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,2,0,0,2,2,0,0.00
118,S,1,36,36,0.0,0.0,2,0,0,2,2,0,0.00
126,S,1,2,2,0.0,0.0,2,0,0,2,2,0,0.00
199,S,1,36,42,0.0,0.0,4,0,0,4,4,0,0.00
365,S,1,62,78,-0.7,0.0,4,0,0,4,4,0,0.00
366,S,1,37,46,-0.7,0.0,5,0,0,5,5,0,0.00
401,S,1,12,15,-1.6,-6.7,7,3,2,10,4,0,0.00
524,S,1,79,83,-2.0,-6.7,7,3,2,10,4,0,0.00
528,S,1,14,13,-2.0,-6.7,8,3,2,11,5,0,0.00
599,S,1,54,48,-2.6,-6.9,10,3,2,13,7,0,0.00
718,S,1,120,96,-2.4,-6.9,10,4,2,14,6,0,0.00
727,S,1,4,3,-2.4,-6.9,11,3,2,14,8,0,0.00
793,S,1,82,57,-1.1,-0.8,11,1,0,12,10,0,0.00
918,S,1,155,128,-0.0,-0.8,9,0,0,9,9,0,0.00
926,S,1,3,4,-0.0,-0.8,10,0,0,10,10,0,0.00
972,S,1,52,43,0.4,1.3,11,0,0,11,11,0,0.00
1012,S,1,13,11,2.7,1.3,11,0,0,11,11,0,0.00
1013,S,1,27,22,2.7,8.5,11,-4,-3,7,15,0,0.00
1135,S,1,122,137,3.3,8.5,9,-4,-3,5,13,0,0.00
1139,S,1,18,23,3.3,8.5,10,-4,-3,6,14,0,0.00
1189,S,1,42,53,3.8,8.4,10,-4,-3,6,14,0,0.00
1224,S,1,10,14,2.9,8.4,11,-4,-3,7,15,0,0.00
1347,S,1,126,146,2.2,-0.0,9,-2,0,7,11,0,0.00
1351,S,1,17,21,2.2,-0.0,10,-1,0,9,11,0,0.00
1422,S,1,65,76,-0.4,-7.5,10,2,2,12,8,0,0.00
1542,S,1,122,112,-1.1,-7.5,9,3,2,12,6,0,0.00
1551,S,1,14,12,-1.1,-7.5,10,3,2,13,7,0,0.00
1596,S,1,41,35,-1.4,-6.7,11,3,2,14,8,0,0.00
1636,S,1,12,9,-1.6,-6.7,11,3,2,14,8,0,0.00
1637,S,1,30,25,-1.6,-6.6,11,3,2,14,8,0,0.00
1794,S,1,140,108,-0.4,-6.6,10,3,2,13,7,0,0.00
1795,S,1,67,52,-0.4,-6.6,10,2,2,12,8,0,0.00
1830,S,1,26,18,1.6,2.6,10,-1,0,9,11,0,0.00
1954,S,1,138,126,2.3,2.6,10,-1,0,9,11,0,0.00
1962,S,1,9,9,2.3,2.6,10,-1,0,9,11,0,0.00
2013,S,1,48,46,2.8,3.9,11,-2,-1,9,13,0,0.00
2054,S,1,11,11,4.3,3.9,11,-2,-1,9,13,0,0.00
2054,S,1,25,26,4.3,10.5,11,-5,-3,6,16,0,0.00
2177,S,1,115,147,4.5,10.5,9,-6,-3,3,15,0,0.00
2181,S,1,19,26,4.5,10.5,10,-5,-3,5,15,0,0.00
