t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
1,S,1,0,0,0.0,0.0,2,0,0,2,2,0,0.00
201,S,1,37,39,-0.0,0.0,2,0,0,2,2,0,0.00
202,S,1,51,59,-0.0,0.0,3,0,0,3,3,0,0.00
320,S,1,68,83,-0.3,0.0,3,0,0,3,3,0,0.00
328,S,1,2,3,-0.3,0.0,4,0,0,4,4,0,0.00
374,S,1,30,34,-0.4,-0.6,5,0,0,5,5,0,0.00
414,S,1,9,9,-1.5,-0.6,6,0,0,6,6,0,0.00
414,S,1,16,18,-1.5,-7.0,6,3,2,9,3,0,0.00
537,S,1,89,97,-1.9,-7.0,7,3,2,10,4,0,0.00
541,S,1,15,16,-1.9,-7.0,7,3,2,10,4,0,0.00
612,S,1,58,57,-3.2,-9.3,9,4,3,13,5,0,0.00
732,S,1,131,114,-3.6,-9.3,10,5,3,15,5,0,0.00
740,S,1,2,2,-3.6,-9.3,11,4,3,15,7,0,0.00
786,S,1,64,46,-3.6,-7.2,11,4,2,15,7,0,0.00
821,S,1,16,11,-2.3,-7.2,11,4,2,15,7,0,0.00
944,S,1,161,127,-1.4,2.1,9,1,0,10,8,0,0.00
948,S,1,23,18,-1.4,2.1,9,1,0,10,8,0,0.00
1019,S,1,79,59,2.2,9.1,10,-4,-3,6,14,0,0.00
1139,S,1,134,143,3.6,9.1,9,-5,-3,4,14,0,0.00
1148,S,1,5,6,3.6,9.1,10,-4,-3,6,14,0,0.00
1193,S,1,47,54,4.0,8.6,10,-4,-3,6,14,0,0.00
1233,S,1,12,13,4.5,8.6,11,-4,-3,7,15,0,0.00
1234,S,1,34,43,4.5,9.2,11,-5,-3,6,16,0,0.00
1357,S,1,121,166,3.8,9.2,9,-6,-3,3,15,0,0.00
1360,S,1,19,28,3.8,9.2,9,-4,-3,5,13,0,0.00
1432,S,1,63,94,0.2,-0.6,10,0,0,10,10,0,0.00
1551,S,1,124,147,-2.0,-0.6,8,0,0,8,8,0,0.00
1559,S,1,3,3,-2.0,-0.6,10,1,0,11,9,0,0.00
1605,S,1,45,51,-2.6,-3.4,11,1,0,12,10,0,0.00
1640,S,1,11,12,-5.2,-3.4,11,2,0,13,9,0,0.00
1763,S,1,149,113,-5.6,-10.1,9,6,3,15,3,0,0.00
1767,S,1,0,0,-5.6,-10.1,11,5,3,16,6,0,0.00
1838,S,1,104,64,-3.5,-0.7,10,1,0,11,9,0,0.00
1958,S,1,164,112,-1.3,-0.7,9,2,0,11,7,0,0.00
1967,S,1,7,4,-1.3,-0.7,10,1,0,11,9,0,0.00
