HB:t=0,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=1,hd=0,OL=1,OR=1
HB:t=1038,m=S,run=1,el=69,er=57,yaw=-3.3,yr=-7.2,pc=10,hd=1,OL=11,OR=9
HB:t=1157,m=S,run=1,el=127,er=114,yaw=-3.0,yr=-5.7,pc=9,hd=2,OL=11,OR=7
HB:t=1166,m=S,run=1,el=4,er=4,yaw=-3.0,yr=-5.7,pc=10,hd=1,OL=11,OR=9
HB:t=1211,m=S,run=1,el=46,er=41,yaw=-2.8,yr=-3.8,pc=10,hd=1,OL=11,OR=9
HB:t=1252,m=S,run=1,el=12,er=10,yaw=-1.6,yr=5.2,pc=11,hd=1,OL=12,OR=10
HB:t=1252,m=S,run=1,el=38,er=33,yaw=-1.6,yr=5.2,pc=11,hd=1,OL=12,OR=10
HB:t=1375,m=S,run=1,el=138,er=117,yaw=-1.1,yr=5.1,pc=9,hd=0,OL=9,OR=9
HB:t=1378,m=S,run=1,el=21,er=18,yaw=-1.1,yr=5.1,pc=10,hd=0,OL=10,OR=10
HB:t=1428,m=S,run=1,el=45,er=39,yaw=-0.7,yr=7.2,pc=10,hd=0,OL=10,OR=10
HB:t=1468,m=S,run=1,el=12,er=11,yaw=0.6,yr=15.5,pc=10,hd=0,OL=10,OR=10
HB:t=1468,m=S,run=1,el=32,er=27,yaw=0.6,yr=15.5,pc=10,hd=0,OL=10,OR=10
HB:t=1591,m=S,run=1,el=125,er=110,yaw=1.2,yr=14.1,pc=9,hd=0,OL=9,OR=9
HB:t=1595,m=S,run=1,el=0,er=0,yaw=1.2,yr=14.1,pc=11,hd=0,OL=11,OR=11
HB:t=1645,m=S,run=1,el=53,er=46,yaw=1.6,yr=14.6,pc=11,hd=0,OL=11,OR=11
HB:t=1680,m=S,run=1,el=12,er=12,yaw=2.6,yr=19.6,pc=10,hd=0,OL=10,OR=10
HB:t=1803,m=S,run=1,el=133,er=119,yaw=2.9,yr=17.3,pc=9,hd=-2,OL=7,OR=11
HB:t=1807,m=S,run=1,el=19,er=19,yaw=2.9,yr=17.3,pc=9,hd=-1,OL=8,OR=10
HB:t=1878,m=S,run=1,el=66,er=63,yaw=4.1,yr=23.4,pc=10,hd=-1,OL=9,OR=11
HB:t=1997,m=S,run=1,el=125,er=120,yaw=4.4,yr=20.5,pc=9,hd=-3,OL=6,OR=12
HB:t=2006,m=S,run=1,el=4,er=5,yaw=4.4,yr=20.5,pc=10,hd=-2,OL=8,OR=12
HB:t=2051,m=S,run=1,el=41,er=46,yaw=4.4,yr=18.2,pc=10,hd=-2,OL=8,OR=12
HB:t=2092,m=S,run=1,el=11,er=12,yaw=4.8,yr=18.0,pc=11,hd=-2,OL=9,OR=13
HB:t=2092,m=S,run=1,el=34,er=37,yaw=4.8,yr=18.0,pc=11,hd=-2,OL=9,OR=13
HB:t=2215,m=S,run=1,el=120,er=140,yaw=4.7,yr=15.3,pc=9,hd=-3,OL=6,OR=12
HB:t=2219,m=S,run=1,el=18,er=22,yaw=4.7,yr=15.3,pc=9,hd=-2,OL=7,OR=11
HB:t=2268,m=S,run=1,el=38,er=49,yaw=4.4,yr=11.1,pc=10,hd=-2,OL=8,OR=12
HB:t=2309,m=S,run=1,el=11,er=13,yaw=2.9,yr=-0.6,pc=10,hd=-2,OL=8,OR=12
HB:t=2309,m=S,run=1,el=27,er=35,yaw=2.9,yr=-0.6,pc=10,hd=-1,OL=9,OR=11
HB:t=2432,m=S,run=1,el=108,er=132,yaw=1.9,yr=-1.8,pc=9,hd=-1,OL=8,OR=10
HB:t=2436,m=S,run=1,el=17,er=20,yaw=1.9,yr=-1.8,pc=9,hd=-1,OL=8,OR=10
HB:t=2502,m=S,run=1,el=51,er=60,yaw=-0.3,yr=-17.4,pc=10,hd=0,OL=10,OR=10
HB:t=2626,m=S,run=1,el=118,er=133,yaw=-0.8,yr=-15.6,pc=9,hd=1,OL=10,OR=8
HB:t=2634,m=S,run=1,el=5,er=6,yaw=-0.8,yr=-15.6,pc=10,hd=0,OL=10,OR=10
HB:t=2680,m=S,run=1,el=41,er=46,yaw=-1.0,yr=-14.9,pc=10,hd=0,OL=10,OR=10
HB:t=2721,m=S,run=1,el=11,er=12,yaw=-2.2,yr=-21.1,pc=11,hd=0,OL=11,OR=11
HB:t=2721,m=S,run=1,el=33,er=37,yaw=-2.2,yr=-21.1,pc=10,hd=1,OL=11,OR=9
HB:t=2844,m=S,run=1,el=123,er=125,yaw=-2.7,yr=-18.7,pc=9,hd=2,OL=11,OR=7
HB:t=2847,m=S,run=1,el=20,er=19,yaw=-2.7,yr=-18.7,pc=9,hd=1,OL=10,OR=8
HB:t=2897,m=S,run=1,el=42,er=41,yaw=-3.0,yr=-18.1,pc=10,hd=1,OL=11,OR=9
HB:t=2954,m=S,run=1,el=11,er=12,yaw=-3.5,yr=-19.1,pc=10,hd=1,OL=11,OR=9
HB:t=2954,m=S,run=1,el=50,er=50,yaw=-3.5,yr=-19.1,pc=10,hd=1,OL=11,OR=9
HB:t=3073,m=S,run=1,el=121,er=116,yaw=-3.3,yr=-16.2,pc=9,hd=2,OL=11,OR=7
HB:t=3081,m=S,run=1,el=14,er=13,yaw=-3.3,yr=-16.2,pc=9,hd=1,OL=10,OR=8
HB:t=3127,m=S,run=1,el=41,er=38,yaw=-3.2,yr=-13.2,pc=10,hd=1,OL=11,OR=9
HB:t=3167,m=S,run=1,el=11,er=10,yaw=-2.7,yr=-7.6,pc=10,hd=1,OL=11,OR=9
HB:t=3167,m=S,run=1,el=30,er=28,yaw=-2.7,yr=-7.6,pc=10,hd=1,OL=11,OR=9
HB:t=3291,m=S,run=1,el=125,er=114,yaw=-2.3,yr=-6.1,pc=9,hd=1,OL=10,OR=8
HB:t=3294,m=S,run=1,el=1,er=0,yaw=-2.3,yr=-6.1,pc=11,hd=1,OL=12,OR=10
HB:t=3345,m=S,run=1,el=51,er=43,yaw=-2.1,yr=-3.5,pc=10,hd=1,OL=11,OR=9
HB:t=3380,m=S,run=1,el=12,er=10,yaw=-1.3,yr=2.6,pc=10,hd=1,OL=11,OR=9
HB:t=3503,m=S,run=1,el=122,er=108,yaw=-0.9,yr=2.7,pc=9,hd=0,OL=9,OR=9
HB:t=3507,m=S,run=1,el=19,er=16,yaw=-0.9,yr=2.7,pc=10,hd=0,OL=10,OR=10
HB:t=3557,m=S,run=1,el=41,er=36,yaw=-0.6,yr=4.7,pc=10,hd=0,OL=10,OR=10
HB:t=3597,m=S,run=1,el=12,er=11,yaw=0.3,yr=10.0,pc=10,hd=0,OL=10,OR=10
HB:t=3598,m=S,run=1,el=31,er=28,yaw=0.3,yr=10.0,pc=10,hd=0,OL=10,OR=10
HB:t=3720,m=S,run=1,el=129,er=117,yaw=0.7,yr=9.2,pc=9,hd=0,OL=9,OR=9
HB:t=3724,m=S,run=1,el=1,er=1,yaw=0.7,yr=9.2,pc=10,hd=0,OL=10,OR=10
HB:t=3774,m=S,run=1,el=51,er=47,yaw=1.0,yr=9.9,pc=10,hd=0,OL=10,OR=10
HB:t=3814,m=S,run=1,el=12,er=10,yaw=1.8,yr=14.1,pc=10,hd=0,OL=10,OR=10
HB:t=3814,m=S,run=1,el=27,er=25,yaw=1.8,yr=14.1,pc=10,hd=0,OL=10,OR=10
HB:t=3937,m=S,run=1,el=127,er=115,yaw=2.2,yr=12.6,pc=9,hd=-1,OL=8,OR=10
HB:t=3941,m=S,run=1,el=18,er=17,yaw=2.2,yr=12.6,pc=9,hd=0,OL=9,OR=9
HB:t=4012,m=S,run=1,el=70,er=64,yaw=3.3,yr=18.6,pc=10,hd=-1,OL=9,OR=11
HB:t=4132,m=S,run=1,el=122,er=116,yaw=3.7,yr=16.5,pc=9,hd=-2,OL=7,OR=11
HB:t=4140,m=S,run=1,el=14,er=12,yaw=3.7,yr=16.5,pc=9,hd=-1,OL=8,OR=10
HB:t=4202,m=S,run=1,el=53,er=55,yaw=4.2,yr=17.9,pc=10,hd=-2,OL=8,OR=12
HB:t=4331,m=S,run=1,el=109,er=124,yaw=4.2,yr=15.4,pc=9,hd=-3,OL=6,OR=12
HB:t=4339,m=S,run=1,el=13,er=15,yaw=4.2,yr=15.4,pc=9,hd=-2,OL=7,OR=11
HB:t=4410,m=S,run=1,el=69,er=83,yaw=3.0,yr=5.4,pc=9,hd=-1,OL=8,OR=10
HB:t=4531,m=S,run=1,el=113,er=129,yaw=2.3,yr=3.7,pc=9,hd=-1,OL=8,OR=10
HB:t=4540,m=S,run=1,el=12,er=14,yaw=2.3,yr=3.7,pc=10,hd=-1,OL=9,OR=11
HB:t=4585,m=S,run=1,el=46,er=53,yaw=2.1,yr=1.4,pc=10,hd=-1,OL=9,OR=11
HB:t=4621,m=S,run=1,el=11,er=12,yaw=0.9,yr=-6.9,pc=10,hd=-1,OL=9,OR=11
HB:t=4744,m=S,run=1,el=114,er=127,yaw=0.5,yr=-6.4,pc=9,hd=0,OL=9,OR=9
HB:t=4747,m=S,run=1,el=17,er=19,yaw=0.5,yr=-6.4,pc=9,hd=0,OL=9,OR=9
HB:t=4818,m=S,run=1,el=59,er=67,yaw=-0.9,yr=-15.6,pc=10,hd=0,OL=10,OR=10
HB:t=4939,m=S,run=1,el=111,er=124,yaw=-1.4,yr=-14.0,pc=9,hd=1,OL=10,OR=8
HB:t=4947,m=S,run=1,el=3,er=2,yaw=-1.4,yr=-14.0,pc=10,hd=0,OL=10,OR=10
HB:t=4993,m=S,run=1,el=43,er=47,yaw=-1.5,yr=-13.0,pc=10,hd=0,OL=10,OR=10
HB:t=5033,m=S,run=1,el=11,er=12,yaw=-2.3,yr=-16.7,pc=10,hd=0,OL=10,OR=10
HB:t=5033,m=S,run=1,el=22,er=24,yaw=-2.3,yr=-16.7,pc=10,hd=1,OL=11,OR=9
HB:t=5156,m=S,run=1,el=113,er=118,yaw=-2.6,yr=-14.8,pc=9,hd=1,OL=10,OR=8
HB:t=5160,m=S,run=1,el=17,er=18,yaw=-2.6,yr=-14.8,pc=9,hd=1,OL=10,OR=8
HB:t=5231,m=S,run=1,el=60,er=65,yaw=-3.4,yr=-17.8,pc=10,hd=1,OL=11,OR=9
HB:t=5351,m=S,run=1,el=117,er=124,yaw=-3.7,yr=-15.7,pc=10,hd=2,OL=12,OR=8
HB:t=5359,m=S,run=1,el=1,er=1,yaw=-3.7,yr=-15.7,pc=11,hd=1,OL=12,OR=10
HB:t=5405,m=S,run=1,el=52,er=51,yaw=-3.8,yr=-14.2,pc=10,hd=1,OL=11,OR=9
HB:t=5441,m=S,run=1,el=12,er=12,yaw=-4.1,yr=-14.7,pc=10,hd=2,OL=12,OR=8
HB:t=5564,m=S,run=1,el=132,er=111,yaw=-4.1,yr=-12.7,pc=9,hd=3,OL=12,OR=6
HB:t=5567,m=S,run=1,el=21,er=18,yaw=-4.1,yr=-12.7,pc=9,hd=2,OL=11,OR=7
HB:t=5618,m=S,run=1,el=44,er=37,yaw=-4.1,yr=-10.9,pc=10,hd=2,OL=12,OR=8
HB:t=5657,m=S,run=1,el=12,er=11,yaw=-3.3,yr=-3.8,pc=10,hd=2,OL=12,OR=8
HB:t=5657,m=S,run=1,el=32,er=26,yaw=-3.3,yr=-3.8,pc=10,hd=1,OL=11,OR=9
HB:t=5780,m=S,run=1,el=129,er=118,yaw=-2.6,yr=-2.4,pc=9,hd=2,OL=11,OR=7
HB:t=5784,m=S,run=1,el=1,er=2,yaw=-2.6,yr=-2.4,pc=10,hd=1,OL=11,OR=9
HB:t=5855,m=S,run=1,el=75,er=65,yaw=-0.8,yr=10.4,pc=10,hd=0,OL=10,OR=10
HB:t=5974,m=S,run=1,el=126,er=110,yaw=-0.2,yr=9.8,pc=9,hd=0,OL=9,OR=9
HB:t=5983,m=S,run=1,el=8,er=6,yaw=-0.2,yr=9.8,pc=10,hd=0,OL=10,OR=10
HB:t=6049,m=S,run=1,el=64,er=57,yaw=1.1,yr=17.5,pc=10,hd=0,OL=10,OR=10
HB:t=6174,m=S,run=1,el=122,er=109,yaw=1.6,yr=15.7,pc=9,hd=-1,OL=8,OR=10
HB:t=6182,m=S,run=1,el=8,er=7,yaw=1.6,yr=15.7,pc=10,hd=0,OL=10,OR=10
HB:t=6228,m=S,run=1,el=41,er=36,yaw=1.8,yr=14.7,pc=10,hd=0,OL=10,OR=10
HB:t=6269,m=S,run=1,el=11,er=10,yaw=2.6,yr=18.1,pc=10,hd=0,OL=10,OR=10
HB:t=6269,m=S,run=1,el=31,er=28,yaw=2.6,yr=18.1,pc=10,hd=-1,OL=9,OR=11
HB:t=6392,m=S,run=1,el=118,er=111,yaw=2.9,yr=16.0,pc=9,hd=-2,OL=7,OR=11
HB:t=6395,m=S,run=1,el=18,er=18,yaw=2.9,yr=16.0,pc=9,hd=-1,OL=8,OR=10
HB:t=6467,m=S,run=1,el=62,er=60,yaw=3.6,yr=18.5,pc=10,hd=-1,OL=9,OR=11
HB:t=6586,m=S,run=1,el=118,er=118,yaw=3.7,yr=16.0,pc=9,hd=-2,OL=7,OR=11
HB:t=6595,m=S,run=1,el=5,er=6,yaw=3.7,yr=16.0,pc=9,hd=-1,OL=8,OR=10
HB:t=6640,m=S,run=1,el=41,er=43,yaw=3.7,yr=13.9,pc=10,hd=-1,OL=9,OR=11
HB:t=6676,m=S,run=1,el=11,er=11,yaw=3.7,yr=11.6,pc=10,hd=-1,OL=9,OR=11
HB:t=6798,m=S,run=1,el=114,er=121,yaw=3.5,yr=9.9,pc=9,hd=-2,OL=7,OR=11
HB:t=6802,m=S,run=1,el=4,er=4,yaw=3.5,yr=9.9,pc=10,hd=-1,OL=9,OR=11
HB:t=6852,m=S,run=1,el=42,er=45,yaw=3.4,yr=7.8,pc=10,hd=-1,OL=9,OR=11
HB:t=6892,m=S,run=1,el=11,er=11,yaw=2.9,yr=3.3,pc=10,hd=-1,OL=9,OR=11
HB:t=6892,m=S,run=1,el=22,er=23,yaw=2.9,yr=3.3,pc=10,hd=-1,OL=9,OR=11
HB:t=7015,m=S,run=1,el=112,er=120,yaw=2.7,yr=2.5,pc=9,hd=-1,OL=8,OR=10
HB:t=7019,m=S,run=1,el=17,er=18,yaw=2.7,yr=2.5,pc=9,hd=-1,OL=8,OR=10
HB:t=7069,m=S,run=1,el=39,er=40,yaw=2.5,yr=1.0,pc=10,hd=-1,OL=9,OR=11
HB:t=7110,m=S,run=1,el=10,er=11,yaw=2.1,yr=-2.2,pc=10,hd=-1,OL=9,OR=11
HB:t=7110,m=S,run=1,el=29,er=30,yaw=2.1,yr=-2.2,pc=10,hd=-1,OL=9,OR=11
HB:t=7233,m=S,run=1,el=106,er=117,yaw=1.8,yr=-2.3,pc=9,hd=-1,OL=8,OR=10
HB:t=7236,m=S,run=1,el=16,er=19,yaw=1.8,yr=-2.3,pc=10,hd=-1,OL=9,OR=11
HB:t=7287,m=S,run=1,el=36,er=40,yaw=1.6,yr=-3.4,pc=10,hd=-1,OL=9,OR=11
HB:t=7326,m=S,run=1,el=10,er=12,yaw=0.8,yr=-8.6,pc=10,hd=-1,OL=9,OR=11
HB:t=7326,m=S,run=1,el=25,er=27,yaw=0.8,yr=-8.6,pc=10,hd=0,OL=10,OR=10
HB:t=7449,m=S,run=1,el=114,er=123,yaw=0.3,yr=-8.0,pc=9,hd=0,OL=9,OR=9
HB:t=7453,m=S,run=1,el=2,er=3,yaw=0.3,yr=-8.0,pc=10,hd=0,OL=10,OR=10
HB:t=7519,m=S,run=1,el=62,er=67,yaw=-0.6,yr=-13.2,pc=10,hd=0,OL=10,OR=10
HB:t=7643,m=S,run=1,el=125,er=133,yaw=-0.7,yr=-11.5,pc=9,hd=0,OL=9,OR=9
HB:t=7651,m=S,run=1,el=13,er=14,yaw=-0.7,yr=-11.5,pc=9,hd=0,OL=9,OR=9
HB:t=7697,m=S,run=1,el=40,er=42,yaw=-0.8,yr=-10.6,pc=10,hd=0,OL=10,OR=10
HB:t=7737,m=S,run=1,el=11,er=12,yaw=-1.4,yr=-12.8,pc=10,hd=0,OL=10,OR=10
HB:t=7737,m=S,run=1,el=28,er=30,yaw=-1.4,yr=-12.8,pc=10,hd=0,OL=10,OR=10
HB:t=7860,m=S,run=1,el=116,er=125,yaw=-1.6,yr=-11.4,pc=9,hd=1,OL=10,OR=8
HB:t=7863,m=S,run=1,el=1,er=2,yaw=-1.6,yr=-11.4,pc=10,hd=0,OL=10,OR=10
HB:t=7934,m=S,run=1,el=70,er=70,yaw=-2.3,yr=-14.5,pc=10,hd=1,OL=11,OR=9
